X173_DE_time,X173_FE_time,fault_diameter,horse_power,rounds_per_minute,fault_end,samples_per_second
-0.24873066666666666,0.1721709090909091,014,0,1797,drive_end,48000
-0.13897199999999998,0.10868545454545453,014,0,1797,drive_end,48000
-0.002086666666666667,0.01664181818181818,014,0,1797,drive_end,48000
0.18988666666666668,-0.0741690909090909,014,0,1797,drive_end,48000
0.3889546666666666,-0.13334,014,0,1797,drive_end,48000
0.5475413333333333,-0.0895781818181818,014,0,1797,drive_end,48000
0.620992,-0.01766909090909091,014,0,1797,drive_end,48000
0.6068026666666667,0.033489090909090906,014,0,1797,drive_end,48000
0.4999653333333333,0.09348181818181817,014,0,1797,drive_end,48000
0.3359533333333333,0.09594727272727273,014,0,1797,drive_end,48000
0.14940533333333333,0.13724363636363635,014,0,1797,drive_end,48000
-0.10057733333333334,0.19127818181818182,014,0,1797,drive_end,48000
-0.3309453333333333,0.17977272727272728,014,0,1797,drive_end,48000
-0.5300133333333333,0.12676545454545454,014,0,1797,drive_end,48000
-0.637268,0.027941818181818182,014,0,1797,drive_end,48000
-0.6197400000000001,-0.045610909090909084,014,0,1797,drive_end,48000
-0.5479586666666667,-0.05177454545454545,014,0,1797,drive_end,48000
-0.38811999999999997,0.01992909090909091,014,0,1797,drive_end,48000
-0.18988666666666668,0.08629090909090908,014,0,1797,drive_end,48000
0.034638666666666665,0.14464,014,0,1797,drive_end,48000
0.28796,0.20894727272727273,014,0,1797,drive_end,48000
0.48953199999999997,0.1682672727272727,014,0,1797,drive_end,48000
0.6418586666666667,0.08814,014,0,1797,drive_end,48000
0.693608,0.031023636363636364,014,0,1797,drive_end,48000
0.620992,-0.045610909090909084,014,0,1797,drive_end,48000
0.49537466666666663,-0.08752363636363636,014,0,1797,drive_end,48000
0.32760666666666666,-0.10560363636363636,014,0,1797,drive_end,48000
0.13062533333333332,-0.12635454545454544,014,0,1797,drive_end,48000
-0.06593866666666666,-0.05054181818181818,014,0,1797,drive_end,48000
-0.24247066666666667,0.02568181818181818,014,0,1797,drive_end,48000
-0.371844,0.05218545454545454,014,0,1797,drive_end,48000
-0.4135773333333333,0.07951090909090908,014,0,1797,drive_end,48000
-0.4123253333333334,0.003698181818181818,014,0,1797,drive_end,48000
-0.3714266666666666,-0.021778181818181818,014,0,1797,drive_end,48000
-0.301732,-0.030407272727272724,014,0,1797,drive_end,48000
-0.24330533333333332,-0.08670181818181817,014,0,1797,drive_end,48000
-0.16150799999999998,-0.08218181818181818,014,0,1797,drive_end,48000
-0.08930933333333334,-0.11012363636363637,014,0,1797,drive_end,48000
-0.022118666666666665,-0.07252545454545453,014,0,1797,drive_end,48000
0.03422133333333333,-0.026298181818181814,014,0,1797,drive_end,48000
0.07303333333333334,-0.003698181818181818,014,0,1797,drive_end,48000
0.11476666666666667,-0.04232363636363636,014,0,1797,drive_end,48000
0.160256,-0.06307454545454545,014,0,1797,drive_end,48000
0.22744666666666666,-0.037598181818181815,014,0,1797,drive_end,48000
0.295472,-0.10149454545454545,014,0,1797,drive_end,48000
0.34012666666666663,-0.037598181818181815,014,0,1797,drive_end,48000
0.3634973333333333,-0.0339,014,0,1797,drive_end,48000
0.3664186666666666,-0.007601818181818181,014,0,1797,drive_end,48000
0.35515066666666667,0.07725090909090909,014,0,1797,drive_end,48000
0.314252,0.05259636363636363,014,0,1797,drive_end,48000
0.1944773333333333,0.07807272727272727,014,0,1797,drive_end,48000
0.026292,0.0024654545454545454,014,0,1797,drive_end,48000
-0.2057453333333333,-0.08320909090909091,014,0,1797,drive_end,48000
-0.43027066666666663,-0.14217454545454544,014,0,1797,drive_end,48000
-0.5738333333333333,-0.15819999999999998,014,0,1797,drive_end,48000
-0.636016,-0.12306727272727273,014,0,1797,drive_end,48000
-0.5579746666666666,-0.05608909090909091,014,0,1797,drive_end,48000
-0.43027066666666663,0.08896181818181817,014,0,1797,drive_end,48000
-0.215344,0.13950363636363636,014,0,1797,drive_end,48000
0.066356,0.2562018181818182,014,0,1797,drive_end,48000
0.3397093333333333,0.26955636363636365,014,0,1797,drive_end,48000
0.6264173333333334,0.2181927272727273,014,0,1797,drive_end,48000
0.78876,0.25209272727272725,014,0,1797,drive_end,48000
0.8267373333333333,0.14176363636363634,014,0,1797,drive_end,48000
0.7633026666666666,0.10478181818181817,014,0,1797,drive_end,48000
0.6026293333333334,-0.01992909090909091,014,0,1797,drive_end,48000
0.4311053333333333,-0.15758363636363634,014,0,1797,drive_end,48000
0.21158799999999997,-0.12943636363636363,014,0,1797,drive_end,48000
-0.038812,-0.07047090909090908,014,0,1797,drive_end,48000
-0.26709333333333335,0.1076581818181818,014,0,1797,drive_end,48000
-0.4678306666666667,0.20956363636363634,014,0,1797,drive_end,48000
-0.568408,0.23832727272727272,014,0,1797,drive_end,48000
-0.5788413333333333,0.19086727272727272,014,0,1797,drive_end,48000
-0.53836,0.12532727272727273,014,0,1797,drive_end,48000
-0.4365306666666667,0.04951454545454545,014,0,1797,drive_end,48000
-0.307992,-0.04129636363636364,014,0,1797,drive_end,48000
-0.12186133333333332,-0.0069854545454545456,014,0,1797,drive_end,48000
0.11560133333333333,-0.01890181818181818,014,0,1797,drive_end,48000
0.3447173333333333,0.10190545454545454,014,0,1797,drive_end,48000
0.5325173333333333,0.16806181818181817,014,0,1797,drive_end,48000
0.6189053333333333,0.12717636363636362,014,0,1797,drive_end,48000
0.620992,0.11813636363636362,014,0,1797,drive_end,48000
0.5429506666666667,-0.018696363636363636,014,0,1797,drive_end,48000
0.3960493333333333,-0.10005636363636364,014,0,1797,drive_end,48000
0.20950133333333334,-0.1865527272727273,014,0,1797,drive_end,48000
-0.0033386666666666664,-0.22271272727272726,014,0,1797,drive_end,48000
-0.17987066666666665,-0.14916,014,0,1797,drive_end,48000
-0.2996453333333333,-0.013970909090909091,014,0,1797,drive_end,48000
-0.3584893333333333,0.13436727272727272,014,0,1797,drive_end,48000
-0.35222933333333334,0.24120363636363634,014,0,1797,drive_end,48000
-0.31383466666666665,0.3180436363636363,014,0,1797,drive_end,48000
-0.26292,0.2979090909090909,014,0,1797,drive_end,48000
-0.19239066666666668,0.27181636363636363,014,0,1797,drive_end,48000
-0.111428,0.10601454545454544,014,0,1797,drive_end,48000
-0.022535999999999997,-0.10601454545454544,014,0,1797,drive_end,48000
0.052584,-0.2564072727272727,014,0,1797,drive_end,48000
0.09056133333333333,-0.37803636363636367,014,0,1797,drive_end,48000
0.11309733333333333,-0.2535309090909091,014,0,1797,drive_end,48000
0.12227866666666666,-0.11382181818181818,014,0,1797,drive_end,48000
0.13354666666666667,0.06327999999999999,014,0,1797,drive_end,48000
0.15149200000000002,0.23154727272727274,014,0,1797,drive_end,48000
0.157752,0.24962727272727273,014,0,1797,drive_end,48000
0.14398,0.23154727272727274,014,0,1797,drive_end,48000
0.10266399999999999,0.10375454545454545,014,0,1797,drive_end,48000
0.06301733333333333,0.01705272727272727,014,0,1797,drive_end,48000
0.015858666666666667,-0.08136,014,0,1797,drive_end,48000
-0.030048,-0.10950727272727273,014,0,1797,drive_end,48000
-0.057592,-0.06553999999999999,014,0,1797,drive_end,48000
-0.07929333333333333,-0.018285454545454546,014,0,1797,drive_end,48000
-0.067608,0.10519272727272726,014,0,1797,drive_end,48000
-0.06468666666666667,0.13457272727272726,014,0,1797,drive_end,48000
-0.06552133333333333,0.17340363636363634,014,0,1797,drive_end,48000
-0.04924533333333333,0.15902181818181815,014,0,1797,drive_end,48000
-0.04548933333333333,0.08156545454545455,014,0,1797,drive_end,48000
-0.021284,0.02301090909090909,014,0,1797,drive_end,48000
0.003756,-0.04746,014,0,1797,drive_end,48000
0.040481333333333334,-0.054240000000000003,014,0,1797,drive_end,48000
0.10475066666666667,-0.008218181818181819,014,0,1797,drive_end,48000
0.16609866666666667,0.08998909090909091,014,0,1797,drive_end,48000
0.24205333333333334,0.15594,014,0,1797,drive_end,48000
0.28712533333333334,0.23750545454545452,014,0,1797,drive_end,48000
0.27627466666666667,0.20586545454545455,014,0,1797,drive_end,48000
0.245392,0.10046727272727272,014,0,1797,drive_end,48000
0.17945333333333333,-0.0063690909090909084,014,0,1797,drive_end,48000
0.11560133333333333,-0.20463272727272727,014,0,1797,drive_end,48000
0.045071999999999994,-0.21860363636363636,014,0,1797,drive_end,48000
-0.05341866666666666,-0.19888,014,0,1797,drive_end,48000
-0.10725466666666666,-0.10396,014,0,1797,drive_end,48000
-0.13855466666666666,0.014381818181818181,014,0,1797,drive_end,48000
-0.11476666666666667,0.05218545454545454,014,0,1797,drive_end,48000
-0.037142666666666664,0.16703454545454544,014,0,1797,drive_end,48000
0.028378666666666667,0.16806181818181817,014,0,1797,drive_end,48000
0.10558533333333332,0.19497636363636361,014,0,1797,drive_end,48000
0.15441333333333335,0.14710545454545454,014,0,1797,drive_end,48000
0.196564,0.06081454545454545,014,0,1797,drive_end,48000
0.23245466666666667,0.02342181818181818,014,0,1797,drive_end,48000
0.22452533333333333,-0.024654545454545453,014,0,1797,drive_end,48000
0.19948533333333332,0.027736363636363635,014,0,1797,drive_end,48000
0.13813733333333333,0.010889090909090909,014,0,1797,drive_end,48000
0.065104,-0.01849090909090909,014,0,1797,drive_end,48000
0.004173333333333334,-0.07683999999999999,014,0,1797,drive_end,48000
-0.05800933333333333,-0.13683272727272727,014,0,1797,drive_end,48000
-0.0939,-0.14628363636363637,014,0,1797,drive_end,48000
-0.120192,-0.15018727272727272,014,0,1797,drive_end,48000
-0.12728666666666666,-0.11977999999999998,014,0,1797,drive_end,48000
-0.09556933333333333,-0.05608909090909091,014,0,1797,drive_end,48000
-0.05216666666666666,0.06964909090909091,014,0,1797,drive_end,48000
0.021284,0.1758690909090909,014,0,1797,drive_end,48000
0.10141199999999999,0.2677072727272727,014,0,1797,drive_end,48000
0.17820133333333332,0.24202545454545452,014,0,1797,drive_end,48000
0.24664399999999997,0.08588,014,0,1797,drive_end,48000
0.27836133333333335,-0.0741690909090909,014,0,1797,drive_end,48000
0.28462133333333334,-0.23298545454545452,014,0,1797,drive_end,48000
0.24205333333333334,-0.2594890909090909,014,0,1797,drive_end,48000
0.1565,-0.18984,014,0,1797,drive_end,48000
0.05842666666666666,-0.09820727272727273,014,0,1797,drive_end,48000
-0.030882666666666666,0.0063690909090909084,014,0,1797,drive_end,48000
-0.09014399999999999,0.04889818181818182,014,0,1797,drive_end,48000
-0.11935733333333333,0.08855090909090908,014,0,1797,drive_end,48000
-0.120192,0.12347818181818182,014,0,1797,drive_end,48000
-0.10015999999999999,0.15635090909090907,014,0,1797,drive_end,48000
-0.060096,0.13539454545454546,014,0,1797,drive_end,48000
0.0029213333333333335,0.07067636363636363,014,0,1797,drive_end,48000
0.06927733333333333,0.050747272727272724,014,0,1797,drive_end,48000
0.141476,0.032872727272727276,014,0,1797,drive_end,48000
0.19614666666666666,0.060609090909090904,014,0,1797,drive_end,48000
0.20991866666666667,0.04437818181818182,014,0,1797,drive_end,48000
0.20073733333333335,-0.035954545454545454,014,0,1797,drive_end,48000
0.15942133333333333,-0.07232,014,0,1797,drive_end,48000
0.105168,-0.09553636363636364,014,0,1797,drive_end,48000
0.047576,-0.08136,014,0,1797,drive_end,48000
-0.01878,-0.041707272727272725,014,0,1797,drive_end,48000
-0.06969466666666667,-0.0452,014,0,1797,drive_end,48000
-0.10433333333333332,-0.031639999999999995,014,0,1797,drive_end,48000
-0.10850666666666665,0.031229090909090908,014,0,1797,drive_end,48000
-0.06468666666666667,0.1314909090909091,014,0,1797,drive_end,48000
-0.007512,0.2662690909090909,014,0,1797,drive_end,48000
0.05550533333333333,0.3256454545454545,014,0,1797,drive_end,48000
0.11351466666666667,0.29174545454545453,014,0,1797,drive_end,48000
0.155248,0.2052490909090909,014,0,1797,drive_end,48000
0.19572933333333334,0.09553636363636364,014,0,1797,drive_end,48000
0.21242266666666668,-0.02650363636363636,014,0,1797,drive_end,48000
0.19781600000000002,-0.11074,014,0,1797,drive_end,48000
0.146484,-0.1510090909090909,014,0,1797,drive_end,48000
0.06552133333333333,-0.13087454545454547,014,0,1797,drive_end,48000
-0.015858666666666667,-0.02116181818181818,014,0,1797,drive_end,48000
-0.08304933333333334,0.07930545454545455,014,0,1797,drive_end,48000
-0.11685333333333332,0.20997454545454544,014,0,1797,drive_end,48000
-0.12478266666666665,0.29359454545454544,014,0,1797,drive_end,48000
-0.11601866666666666,0.31270181818181814,014,0,1797,drive_end,48000
-0.096404,0.28702,014,0,1797,drive_end,48000
-0.05926133333333333,0.1808,014,0,1797,drive_end,48000
0.006259999999999999,0.10108363636363636,014,0,1797,drive_end,48000
0.07470266666666667,0.03780363636363636,014,0,1797,drive_end,48000
0.142728,0.01705272727272727,014,0,1797,drive_end,48000
0.21075333333333332,0.002670909090909091,014,0,1797,drive_end,48000
0.2562426666666667,-0.010067272727272725,014,0,1797,drive_end,48000
0.2833693333333333,0.028969090909090906,014,0,1797,drive_end,48000
0.2796133333333333,0.04910363636363636,014,0,1797,drive_end,48000
0.22535999999999998,0.056705454545454545,014,0,1797,drive_end,48000
0.15316133333333334,-0.009656363636363637,014,0,1797,drive_end,48000
0.066356,-0.09964545454545454,014,0,1797,drive_end,48000
-0.013772,-0.1224509090909091,014,0,1797,drive_end,48000
-0.07345066666666666,-0.07540181818181818,014,0,1797,drive_end,48000
-0.13146,0.07211454545454546,014,0,1797,drive_end,48000
-0.1744453333333333,0.2075090909090909,014,0,1797,drive_end,48000
-0.21075333333333332,0.3087981818181818,014,0,1797,drive_end,48000
-0.21325733333333333,0.33222,014,0,1797,drive_end,48000
-0.18237466666666666,0.27777454545454544,014,0,1797,drive_end,48000
-0.12812133333333334,0.1721709090909091,014,0,1797,drive_end,48000
-0.047993333333333325,0.00904,014,0,1797,drive_end,48000
0.01878,-0.12203999999999998,014,0,1797,drive_end,48000
0.08304933333333334,-0.2136727272727273,014,0,1797,drive_end,48000
0.12937333333333334,-0.19559272727272728,014,0,1797,drive_end,48000
0.15858666666666665,-0.12409454545454546,014,0,1797,drive_end,48000
0.19155599999999998,-0.02444909090909091,014,0,1797,drive_end,48000
0.19572933333333334,0.08115454545454545,014,0,1797,drive_end,48000
0.1944773333333333,0.12943636363636363,014,0,1797,drive_end,48000
0.18362666666666666,0.19477090909090908,014,0,1797,drive_end,48000
0.16442933333333332,0.16518545454545455,014,0,1797,drive_end,48000
0.14231066666666667,0.11197272727272727,014,0,1797,drive_end,48000
0.08972666666666666,0.06821090909090909,014,0,1797,drive_end,48000
0.029630666666666666,0.014587272727272727,014,0,1797,drive_end,48000
-0.03839466666666667,0.04746,014,0,1797,drive_end,48000
-0.10182933333333334,0.04602181818181818,014,0,1797,drive_end,48000
-0.14398,0.039241818181818176,014,0,1797,drive_end,48000
-0.16150799999999998,0.009245454545454545,014,0,1797,drive_end,48000
-0.14564933333333333,-0.04417272727272727,014,0,1797,drive_end,48000
-0.10600266666666668,-0.04663818181818182,014,0,1797,drive_end,48000
-0.05592266666666667,-0.03821454545454545,014,0,1797,drive_end,48000
-0.0045906666666666665,0.0024654545454545454,014,0,1797,drive_end,48000
0.045071999999999994,0.05033636363636364,014,0,1797,drive_end,48000
0.09097866666666667,0.11793090909090909,014,0,1797,drive_end,48000
0.141476,0.18593636363636362,014,0,1797,drive_end,48000
0.18905199999999997,0.2075090909090909,014,0,1797,drive_end,48000
0.21868266666666666,0.20381090909090907,014,0,1797,drive_end,48000
0.21743066666666666,0.15018727272727272,014,0,1797,drive_end,48000
0.19572933333333334,0.08362,014,0,1797,drive_end,48000
0.16735066666666665,0.02198363636363636,014,0,1797,drive_end,48000
0.122696,-0.06307454545454545,014,0,1797,drive_end,48000
0.06969466666666667,-0.11526,014,0,1797,drive_end,48000
0.002086666666666667,-0.15614545454545453,014,0,1797,drive_end,48000
-0.07178133333333334,-0.17176,014,0,1797,drive_end,48000
-0.14189333333333334,-0.1341618181818182,014,0,1797,drive_end,48000
-0.19614666666666666,-0.09533090909090909,014,0,1797,drive_end,48000
-0.217848,-0.031023636363636364,014,0,1797,drive_end,48000
-0.20741466666666666,0.04602181818181818,014,0,1797,drive_end,48000
-0.159004,0.13190181818181818,014,0,1797,drive_end,48000
-0.09556933333333333,0.2097690909090909,014,0,1797,drive_end,48000
-0.013772,0.23401272727272723,014,0,1797,drive_end,48000
0.07929333333333333,0.20997454545454544,014,0,1797,drive_end,48000
0.15190933333333334,0.1247109090909091,014,0,1797,drive_end,48000
0.20365866666666668,0.035954545454545454,014,0,1797,drive_end,48000
0.21576133333333333,-0.09492,014,0,1797,drive_end,48000
0.19948533333333332,-0.2181927272727273,014,0,1797,drive_end,48000
0.16192533333333334,-0.2504490909090909,014,0,1797,drive_end,48000
0.10475066666666667,-0.23093090909090908,014,0,1797,drive_end,48000
0.054670666666666666,-0.08362,014,0,1797,drive_end,48000
-0.011685333333333334,0.06964909090909091,014,0,1797,drive_end,48000
-0.06468666666666667,0.1555290909090909,014,0,1797,drive_end,48000
-0.08805733333333333,0.21737090909090906,014,0,1797,drive_end,48000
-0.110176,0.19703090909090906,014,0,1797,drive_end,48000
-0.110176,0.14484545454545456,014,0,1797,drive_end,48000
-0.10099466666666666,0.07951090909090908,014,0,1797,drive_end,48000
-0.080128,-0.022805454545454542,014,0,1797,drive_end,48000
-0.04382,-0.10601454545454544,014,0,1797,drive_end,48000
0.0,-0.13765454545454545,014,0,1797,drive_end,48000
0.057592,-0.10396,014,0,1797,drive_end,48000
0.10349866666666667,-0.014381818181818181,014,0,1797,drive_end,48000
0.123948,0.05341818181818182,014,0,1797,drive_end,48000
0.12686933333333333,0.08218181818181818,014,0,1797,drive_end,48000
0.121444,0.060609090909090904,014,0,1797,drive_end,48000
0.12812133333333334,0.031639999999999995,014,0,1797,drive_end,48000
0.13605066666666665,0.02362727272727273,014,0,1797,drive_end,48000
0.13730266666666666,0.010889090909090909,014,0,1797,drive_end,48000
0.12686933333333333,0.05033636363636364,014,0,1797,drive_end,48000
0.09682133333333333,0.04396727272727272,014,0,1797,drive_end,48000
0.07178133333333334,0.05876,014,0,1797,drive_end,48000
0.04924533333333333,0.10026181818181817,014,0,1797,drive_end,48000
0.03338666666666667,0.09820727272727273,014,0,1797,drive_end,48000
