gs,sr,load,rate
0.3206149,48828,0,25
2.084415,48828,0,25
0.05469922,48828,0,25
5.368842,48828,0,25
-0.9610573,48828,0,25
-6.366583,48828,0,25
-2.897619,48828,0,25
6.737602,48828,0,25
2.37242,48828,0,25
-7.334925,48828,0,25
-5.352894,48828,0,25
0.6346586,48828,0,25
9.669935,48828,0,25
4.409446,48828,0,25
12.06141,48828,0,25
-2.10269,48828,0,25
-4.950248,48828,0,25
2.681529,48828,0,25
5.14319,48828,0,25
3.473616,48828,0,25
-8.667162,48828,0,25
-5.096085,48828,0,25
1.449597,48828,0,25
6.330588,48828,0,25
4.540958,48828,0,25
1.29116,48828,0,25
-3.173084,48828,0,25
-0.2240514,48828,0,25
4.291163,48828,0,25
-0.9506343,48828,0,25
-3.437744,48828,0,25
-7.53418,48828,0,25
-1.489603,48828,0,25
3.95156,48828,0,25
1.614261,48828,0,25
5.038247,48828,0,25
2.312159,48828,0,25
8.742497,48828,0,25
0.9641829,48828,0,25
-10.92761,48828,0,25
-9.225045,48828,0,25
0.2376001,48828,0,25
-3.434655,48828,0,25
-10.01957,48828,0,25
-6.607998,48828,0,25
-0.5241157,48828,0,25
9.94961,48828,0,25
7.286883,48828,0,25
7.726667,48828,0,25
1.216525,48828,0,25
-1.246158,48828,0,25
3.063082,48828,0,25
0.8968087,48828,0,25
1.028714,48828,0,25
-0.4056849,48828,0,25
1.040011,48828,0,25
3.88266,48828,0,25
6.493726,48828,0,25
0.9108374,48828,0,25
-6.222297,48828,0,25
-4.047816,48828,0,25
0.7513051,48828,0,25
-1.4304,48828,0,25
-5.656847,48828,0,25
-1.906548,48828,0,25
1.430006,48828,0,25
2.518957,48828,0,25
-1.104973,48828,0,25
-3.581771,48828,0,25
-2.243283,48828,0,25
-2.521357,48828,0,25
-2.774069,48828,0,25
-6.015855,48828,0,25
-4.791356,48828,0,25
-3.526555,48828,0,25
0.5388826,48828,0,25
-0.9553227,48828,0,25
-2.112202,48828,0,25
-1.297399,48828,0,25
-0.3970093,48828,0,25
-0.1988369,48828,0,25
-1.933313,48828,0,25
-1.148684,48828,0,25
0.204756,48828,0,25
1.975029,48828,0,25
1.762976,48828,0,25
3.010487,48828,0,25
2.313623,48828,0,25
0.1214212,48828,0,25
1.596614,48828,0,25
0.08430693,48828,0,25
-1.117747,48828,0,25
-1.513981,48828,0,25
-2.245387,48828,0,25
-1.121143,48828,0,25
-0.04153203,48828,0,25
1.419509,48828,0,25
0.6193871,48828,0,25
0.8677548,48828,0,25
0.9161534,48828,0,25
0.3647804,48828,0,25
-0.9347105,48828,0,25
-1.70018,48828,0,25
-1.69671,48828,0,25
-1.915937,48828,0,25
-1.111619,48828,0,25
-0.5469307,48828,0,25
1.238343,48828,0,25
0.5209655,48828,0,25
-0.5683796,48828,0,25
-1.339989,48828,0,25
-1.802982,48828,0,25
-0.721722,48828,0,25
-0.07077058,48828,0,25
0.2518256,48828,0,25
-0.1268357,48828,0,25
1.460426,48828,0,25
1.887892,48828,0,25
2.427895,48828,0,25
1.112874,48828,0,25
1.317248,48828,0,25
1.050348,48828,0,25
1.230763,48828,0,25
-0.5108993,48828,0,25
0.3912748,48828,0,25
-0.3602519,48828,0,25
-0.8711511,48828,0,25
-1.571916,48828,0,25
-1.266253,48828,0,25
-1.902191,48828,0,25
-1.882441,48828,0,25
-1.891252,48828,0,25
-1.297744,48828,0,25
-1.62093,48828,0,25
-0.9178885,48828,0,25
-0.3448573,48828,0,25
-0.2337115,48828,0,25
-0.9420817,48828,0,25
-1.500937,48828,0,25
-0.9686499,48828,0,25
-0.7929971,48828,0,25
-0.6378704,48828,0,25
0.2502874,48828,0,25
0.8164766,48828,0,25
-0.3171939,48828,0,25
0.8256813,48828,0,25
0.8554243,48828,0,25
1.090859,48828,0,25
0.6698777,48828,0,25
0.6127174,48828,0,25
1.598805,48828,0,25
1.500974,48828,0,25
1.73103,48828,0,25
0.6634049,48828,0,25
1.076092,48828,0,25
-0.3296351,48828,0,25
-1.034092,48828,0,25
-0.5636173,48828,0,25
-0.2231531,48828,0,25
0.4283767,48828,0,25
0.0665743,48828,0,25
-1.568126,48828,0,25
-0.9626447,48828,0,25
-0.9516557,48828,0,25
-1.877629,48828,0,25
-1.620721,48828,0,25
-1.881062,48828,0,25
-1.330194,48828,0,25
-1.359912,48828,0,25
-1.065853,48828,0,25
-0.2473709,48828,0,25
-0.3162095,48828,0,25
-0.1944929,48828,0,25
-0.3060941,48828,0,25
-0.6040295,48828,0,25
-0.6729172,48828,0,25
-0.4006764,48828,0,25
-0.05079828,48828,0,25
0.4673491,48828,0,25
1.437919,48828,0,25
0.7304838,48828,0,25
0.0686909,48828,0,25
0.7076811,48828,0,25
1.546308,48828,0,25
1.025601,48828,0,25
1.179374,48828,0,25
0.5539696,48828,0,25
-0.4811808,48828,0,25
-0.6127543,48828,0,25
-0.3028085,48828,0,25
-0.05925236,48828,0,25
-0.568195,48828,0,25
-0.8745229,48828,0,25
-1.182869,48828,0,25
-0.2554066,48828,0,25
-1.294962,48828,0,25
-0.8906928,48828,0,25
-1.055504,48828,0,25
-0.5853001,48828,0,25
-0.5097549,48828,0,25
-1.983582,48828,0,25
-1.744862,48828,0,25
-1.688797,48828,0,25
-0.5254079,48828,0,25
-0.4275891,48828,0,25
-0.8303082,48828,0,25
-0.5925728,48828,0,25
-0.02019379,48828,0,25
0.4222976,48828,0,25
0.08254721,48828,0,25
-0.3335114,48828,0,25
-0.1139024,48828,0,25
0.3236544,48828,0,25
0.258643,48828,0,25
-0.07331787,48828,0,25
-0.03489921,48828,0,25
-0.6071428,48828,0,25
0.2625686,48828,0,25
-0.2083246,48828,0,25
-0.5561476,48828,0,25
0.3731976,48828,0,25
0.5763907,48828,0,25
-0.4669923,48828,0,25
-0.3091829,48828,0,25
-0.1471157,48828,0,25
0.1619564,48828,0,25
-0.8663889,48828,0,25
0.2409104,48828,0,25
-0.5166584,48828,0,25
-0.5101733,48828,0,25
-0.9050536,48828,0,25
-0.8695514,48828,0,25
-0.7874964,48828,0,25
-0.2094691,48828,0,25
-1.251597,48828,0,25
-1.075846,48828,0,25
-0.125839,48828,0,25
-0.378526,48828,0,25
0.08274411,48828,0,25
0.6043125,48828,0,25
-0.5032697,48828,0,25
-0.3072755,48828,0,25
-0.827761,48828,0,25
-0.3778984,48828,0,25
0.1253098,48828,0,25
-0.240332,48828,0,25
0.6902315,48828,0,25
1.273932,48828,0,25
0.1117734,48828,0,25
-0.01550529,48828,0,25
-0.8461212,48828,0,25
0.1569726,48828,0,25
-0.2660757,48828,0,25
-0.2947482,48828,0,25
-0.1339854,48828,0,25
-0.8422571,48828,0,25
-0.2733607,48828,0,25
-0.09474225,48828,0,25
0.1973971,48828,0,25
-0.6217252,48828,0,25
-0.6848539,48828,0,25
0.08004913,48828,0,25
-1.08473,48828,0,25
-0.9400759,48828,0,25
-0.4990365,48828,0,25
-1.117402,48828,0,25
-0.7206391,48828,0,25
-0.6220452,48828,0,25
0.112438,48828,0,25
0.07581595,48828,0,25
-0.01475464,48828,0,25
-0.112561,48828,0,25
-1.126361,48828,0,25
0.3208364,48828,0,25
-0.08463919,48828,0,25
-0.3681768,48828,0,25
-0.6943786,48828,0,25
-0.4043312,48828,0,25
0.3560187,48828,0,25
-0.006669736,48828,0,25
-0.8945321,48828,0,25
0.1488139,48828,0,25
0.3359602,48828,0,25
-0.3885798,48828,0,25
-0.3375723,48828,0,25
-0.6442694,48828,0,25
-0.2513334,48828,0,25
-0.1666449,48828,0,25
-0.5203009,48828,0,25
-0.1595937,48828,0,25
0.2607104,48828,0,25
-0.366294,48828,0,25
0.1638761,48828,0,25
-0.1852636,48828,0,25
-0.3467278,48828,0,25
-0.1190462,48828,0,25
-0.5329882,48828,0,25
-0.07876933,48828,0,25
-0.3698012,48828,0,25
-0.6611529,48828,0,25
-0.8090439,48828,0,25
0.2021102,48828,0,25
0.4715454,48828,0,25
0.3266448,48828,0,25
-0.117028,48828,0,25
0.2985507,48828,0,25
1.143429,48828,0,25
-0.1884016,48828,0,25
0.5469183,48828,0,25
-0.8879117,48828,0,25
-0.3675984,48828,0,25
0.2955849,48828,0,25
-0.1962157,48828,0,25
-0.2571417,48828,0,25
-0.2008919,48828,0,25
-0.3757695,48828,0,25
-0.813597,48828,0,25
0.3333883,48828,0,25
0.132078,48828,0,25
-0.208903,48828,0,25
-0.9253089,48828,0,25
0.05372706,48828,0,25
0.1921179,48828,0,25
-0.04044912,48828,0,25
0.7729756,48828,0,25
-0.3402427,48828,0,25
0.3136129,48828,0,25
-0.1344161,48828,0,25
-0.3628238,48828,0,25
-0.8085516,48828,0,25
0.3973292,48828,0,25
-0.7173904,48828,0,25
0.2380185,48828,0,25
-0.290798,48828,0,25
-0.5799717,48828,0,25
0.2297244,48828,0,25
0.347823,48828,0,25
0.7769504,48828,0,25
-0.368829,48828,0,25
0.3420024,48828,0,25
-0.4395134,48828,0,25
0.006128281,48828,0,25
-0.4856478,48828,0,25
-0.05702501,48828,0,25
0.2003382,48828,0,25
0.1929055,48828,0,25
-0.65009,48828,0,25
-0.1609597,48828,0,25
-0.5706685,48828,0,25
-0.5081182,48828,0,25
-0.131032,48828,0,25
-0.8454198,48828,0,25
-0.4712993,48828,0,25
-1.196762,48828,0,25
0.1519641,48828,0,25
0.08735877,48828,0,25
-0.09085362,48828,0,25
0.05681581,48828,0,25
-0.2877339,48828,0,25
-0.8573318,48828,0,25
-0.2036977,48828,0,25
0.1099522,48828,0,25
-0.06049524,48828,0,25
-1.097848,48828,0,25
-1.216759,48828,0,25
-0.3789443,48828,0,25
-0.2182185,48828,0,25
0.5606639,48828,0,25
-0.5116377,48828,0,25
0.1720349,48828,0,25
0.5816083,48828,0,25
0.5236112,48828,0,25
-0.3816762,48828,0,25
-0.7956921,48828,0,25
-0.6013468,48828,0,25
-0.4754217,48828,0,25
-0.5845617,48828,0,25
0.1960927,48828,0,25
0.1230578,48828,0,25
-0.1179017,48828,0,25
-0.5606024,48828,0,25
2.043499,48828,0,25
3.005159,48828,0,25
-1.428677,48828,0,25
-3.63156,48828,0,25
2.968882,48828,0,25
0.9876992,48828,0,25
-3.951732,48828,0,25
-1.988135,48828,0,25
2.098567,48828,0,25
2.008624,48828,0,25
-1.380475,48828,0,25
-0.8824232,48828,0,25
2.286452,48828,0,25
-0.2329854,48828,0,25
-4.340165,48828,0,25
-0.4383321,48828,0,25
1.84508,48828,0,25
-0.3704165,48828,0,25
-2.021459,48828,0,25
-0.8818572,48828,0,25
3.804174,48828,0,25
2.30939,48828,0,25
-2.279315,48828,0,25
0.2673678,48828,0,25
0.738987,48828,0,25
-3.38734,48828,0,25
-1.851307,48828,0,25
0.3188675,48828,0,25
1.299639,48828,0,25
-0.4230237,48828,0,25
-1.679752,48828,0,25
2.139029,48828,0,25
0.7665274,48828,0,25
-1.121352,48828,0,25
-0.3304842,48828,0,25
-0.5199686,48828,0,25
-0.8093023,48828,0,25
0.4084659,48828,0,25
0.09879085,48828,0,25
0.3418547,48828,0,25
-0.6528711,48828,0,25
0.03604365,48828,0,25
0.9330493,48828,0,25
0.3212548,48828,0,25
-0.2196829,48828,0,25
-0.8468965,48828,0,25
-0.4708686,48828,0,25
0.60067,48828,0,25
-1.974254,48828,0,25
-0.4752494,48828,0,25
0.6999531,48828,0,25
-0.4925883,48828,0,25
-0.5457862,48828,0,25
0.2459927,48828,0,25
0.9146644,48828,0,25
-0.384605,48828,0,25
-1.863465,48828,0,25
-0.1276602,48828,0,25
0.4413101,48828,0,25
0.02463618,48828,0,25
-0.1466234,48828,0,25
-0.3210703,48828,0,25
-0.7521788,48828,0,25
0.3361941,48828,0,25
0.2622117,48828,0,25
-1.234196,48828,0,25
-0.5231435,48828,0,25
-0.1928194,48828,0,25
-0.608115,48828,0,25
-0.2831807,48828,0,25
0.6464106,48828,0,25
1.357882,48828,0,25
0.5648109,48828,0,25
-4.11887,48828,0,25
-2.187329,48828,0,25
3.095582,48828,0,25
-0.8765042,48828,0,25
-3.10454,48828,0,25
2.408452,48828,0,25
6.990794,48828,0,25
-1.337811,48828,0,25
-7.580093,48828,0,25
0.01013997,48828,0,25
4.116568,48828,0,25
-5.809832,48828,0,25
-2.132777,48828,0,25
5.171248,48828,0,25
0.9896805,48828,0,25
-1.737171,48828,0,25
0.8481517,48828,0,25
4.707394,48828,0,25
-2.825335,48828,0,25
-6.969812,48828,0,25
0.7046785,48828,0,25
3.049755,48828,0,25
-2.233635,48828,0,25
-0.790376,48828,0,25
1.165912,48828,0,25
1.136919,48828,0,25
-0.3126039,48828,0,25
-0.4515854,48828,0,25
-0.5554093,48828,0,25
-1.973713,48828,0,25
-2.321819,48828,0,25
-0.2605258,48828,0,25
-0.2785291,48828,0,25
-0.1006736,48828,0,25
0.1808827,48828,0,25
-0.04558063,48828,0,25
1.469212,48828,0,25
-0.8138185,48828,0,25
-1.653344,48828,0,25
0.3770739,48828,0,25
