gs,sr,load,rate
-0.4612701,48828,250,25
0.1793568,48828,250,25
0.1157851,48828,250,25
-0.6095179,48828,250,25
-0.1371972,48828,250,25
0.9985776,48828,250,25
0.9193037,48828,250,25
-0.2224517,48828,250,25
-0.1281771,48828,250,25
0.243913,48828,250,25
0.5407901,48828,250,25
0.7703176,48828,250,25
-0.2504104,48828,250,25
0.7101546,48828,250,25
-0.03365633,48828,250,25
-0.4465646,48828,250,25
0.5940002,48828,250,25
-0.3608918,48828,250,25
-0.800639,48828,250,25
-1.110671,48828,250,25
-0.08476225,48828,250,25
1.03675,48828,250,25
0.1282017,48828,250,25
-0.6182672,48828,250,25
-0.004307025,48828,250,25
2.973004,48828,250,25
-1.160989,48828,250,25
-0.5144803,48828,250,25
0.3039283,48828,250,25
-2.181865,48828,250,25
-1.046263,48828,250,25
1.053301,48828,250,25
-0.3952372,48828,250,25
0.4989381,48828,250,25
0.4074323,48828,250,25
0.3548127,48828,250,25
0.1449868,48828,250,25
-1.094784,48828,250,25
0.2751697,48828,250,25
-1.20118,48828,250,25
-1.485936,48828,250,25
-0.4298288,48828,250,25
-0.3427777,48828,250,25
-1.254132,48828,250,25
1.838017,48828,250,25
1.790541,48828,250,25
0.1569234,48828,250,25
-0.9108865,48828,250,25
0.009672347,48828,250,25
-0.6204085,48828,250,25
-0.2329977,48828,250,25
-0.22335,48828,250,25
-0.5368153,48828,250,25
-0.2120902,48828,250,25
2.127658,48828,250,25
1.085789,48828,250,25
-0.525937,48828,250,25
-0.2125701,48828,250,25
0.9262934,48828,250,25
-2.752373,48828,250,25
-1.289757,48828,250,25
1.230825,48828,250,25
-1.451923,48828,250,25
-2.316355,48828,250,25
1.28305,48828,250,25
-0.6115483,48828,250,25
-1.660949,48828,250,25
1.100408,48828,250,25
-1.484988,48828,250,25
-2.097263,48828,250,25
-0.9642813,48828,250,25
-0.4473276,48828,250,25
0.4871491,48828,250,25
-2.68404,48828,250,25
1.146518,48828,250,25
0.574151,48828,250,25
-0.6005592,48828,250,25
1.058556,48828,250,25
-0.3443774,48828,250,25
-2.405006,48828,250,25
0.2198429,48828,250,25
-0.3312102,48828,250,25
-0.3316901,48828,250,25
0.2902443,48828,250,25
1.205856,48828,250,25
0.1357328,48828,250,25
-0.4938312,48828,250,25
0.7535571,48828,250,25
0.6529081,48828,250,25
-0.983097,48828,250,25
0.02790952,48828,250,25
2.629968,48828,250,25
-0.4744126,48828,250,25
1.165087,48828,250,25
1.821232,48828,250,25
-0.2589752,48828,250,25
0.2917702,48828,250,25
0.2151421,48828,250,25
-0.8636447,48828,250,25
-0.7111267,48828,250,25
-0.3391844,48828,250,25
-0.7736155,48828,250,25
-0.8507358,48828,250,25
-2.368716,48828,250,25
-0.06095055,48828,250,25
-1.400005,48828,250,25
-0.028291,48828,250,25
0.5716284,48828,250,25
-0.2138623,48828,250,25
-0.897018,48828,250,25
-0.2870571,48828,250,25
-0.458292,48828,250,25
0.1085616,48828,250,25
0.9055336,48828,250,25
0.3595381,48828,250,25
0.05386243,48828,250,25
1.051862,48828,250,25
0.7367105,48828,250,25
-0.181658,48828,250,25
0.08335939,48828,250,25
0.2181939,48828,250,25
0.7190024,48828,250,25
-0.3590582,48828,250,25
0.2075863,48828,250,25
-0.3953849,48828,250,25
-0.4249311,48828,250,25
1.20166,48828,250,25
0.468149,48828,250,25
-0.2550251,48828,250,25
1.071342,48828,250,25
-0.1007105,48828,250,25
-0.2582123,48828,250,25
-0.2930377,48828,250,25
-1.375295,48828,250,25
-1.43718,48828,250,25
-0.9526032,48828,250,25
0.3752526,48828,250,25
0.3225223,48828,250,25
-0.6780488,48828,250,25
-0.05524067,48828,250,25
-1.463724,48828,250,25
-1.0447,48828,250,25
-0.8695022,48828,250,25
-1.320337,48828,250,25
-1.310591,48828,250,25
-1.277242,48828,250,25
-0.8062382,48828,250,25
0.3198889,48828,250,25
-0.4687274,48828,250,25
0.3699611,48828,250,25
0.06434695,48828,250,25
0.6421159,48828,250,25
0.1893122,48828,250,25
-0.991797,48828,250,25
-0.3973292,48828,250,25
0.8972148,48828,250,25
0.8649737,48828,250,25
0.4230975,48828,250,25
1.1286,48828,250,25
0.1040454,48828,250,25
0.1325702,48828,250,25
0.2926685,48828,250,25
0.7769135,48828,250,25
0.1113797,48828,250,25
0.2056174,48828,250,25
-0.8764426,48828,250,25
-0.659024,48828,250,25
-0.4466631,48828,250,25
-0.1951944,48828,250,25
-0.2173448,48828,250,25
-1.577011,48828,250,25
-0.290035,48828,250,25
-0.5586827,48828,250,25
-1.097504,48828,250,25
-1.025847,48828,250,25
-0.2193383,48828,250,25
-0.3335852,48828,250,25
-0.3708841,48828,250,25
-0.1080079,48828,250,25
-0.413819,48828,250,25
0.1365819,48828,250,25
-0.7266443,48828,250,25
-0.3145605,48828,250,25
0.07737878,48828,250,25
-1.063946,48828,250,25
0.4558432,48828,250,25
-0.679464,48828,250,25
-0.4282782,48828,250,25
-0.02633438,48828,250,25
-0.230955,48828,250,25
-0.04929698,48828,250,25
-0.4193443,48828,250,25
0.02698659,48828,250,25
-0.6593809,48828,250,25
-0.2231777,48828,250,25
0.9779038,48828,250,25
0.5019899,48828,250,25
0.3383353,48828,250,25
-0.1490723,48828,250,25
0.2573632,48828,250,25
-0.4989135,48828,250,25
-0.5189596,48828,250,25
0.09469302,48828,250,25
-1.220143,48828,250,25
-0.1508689,48828,250,25
-0.5089181,48828,250,25
-0.7686194,48828,250,25
0.1877124,48828,250,25
-0.4789535,48828,250,25
-1.11419,48828,250,25
-0.5538834,48828,250,25
-0.373136,48828,250,25
-0.4804671,48828,250,25
-0.4686905,48828,250,25
-1.456008,48828,250,25
0.1563081,48828,250,25
-1.93351,48828,250,25
-0.8325971,48828,250,25
0.3344836,48828,250,25
-0.3710441,48828,250,25
-0.5334312,48828,250,25
0.5729573,48828,250,25
-0.763894,48828,250,25
-0.22319,48828,250,25
-0.07216113,48828,250,25
-0.06645124,48828,250,25
1.06941,48828,250,25
-0.7170827,48828,250,25
-0.5988857,48828,250,25
-0.2534007,48828,250,25
0.4736251,48828,250,25
-0.188217,48828,250,25
-0.4733667,48828,250,25
-0.3876446,48828,250,25
0.2870325,48828,250,25
-0.1685523,48828,250,25
0.7693085,48828,250,25
0.3912378,48828,250,25
-0.8681855,48828,250,25
-0.4639896,48828,250,25
-0.5114777,48828,250,25
-0.6467552,48828,250,25
-0.1192923,48828,250,25
-0.5025437,48828,250,25
0.2529208,48828,250,25
-0.1473987,48828,250,25
-0.624494,48828,250,25
0.226168,48828,250,25
-0.7930217,48828,250,25
-0.06162738,48828,250,25
0.1455528,48828,250,25
0.4541081,48828,250,25
0.09234262,48828,250,25
-0.3729145,48828,250,25
-0.3428269,48828,250,25
-0.1581663,48828,250,25
-0.1863834,48828,250,25
-0.941651,48828,250,25
-0.5577105,48828,250,25
-0.2842883,48828,250,25
-0.2531054,48828,250,25
0.07673888,48828,250,25
-0.3972185,48828,250,25
-0.2121641,48828,250,25
-0.7630817,48828,250,25
0.2855804,48828,250,25
-0.7047154,48828,250,25
-0.3196428,48828,250,25
-0.02165818,48828,250,25
0.2018149,48828,250,25
-0.4562247,48828,250,25
0.3019963,48828,250,25
-0.08670656,48828,250,25
0.009918463,48828,250,25
-0.2784061,48828,250,25
0.1583016,48828,250,25
-0.3979445,48828,250,25
-0.1097184,48828,250,25
-0.4120839,48828,250,25
-0.4372738,48828,250,25
-0.2129393,48828,250,25
0.740513,48828,250,25
0.5542648,48828,250,25
-0.1922287,48828,250,25
-0.8595222,48828,250,25
-0.3179938,48828,250,25
-0.6585687,48828,250,25
-0.2567233,48828,250,25
-0.1598768,48828,250,25
-0.09241645,48828,250,25
0.1746683,48828,250,25
-0.5637895,48828,250,25
-0.6841648,48828,250,25
-0.6461891,48828,250,25
-0.7456198,48828,250,25
-0.1978893,48828,250,25
-0.5895087,48828,250,25
-0.15856,48828,250,25
-0.2182431,48828,250,25
-1.170539,48828,250,25
0.3232607,48828,250,25
0.3229777,48828,250,25
-0.2409719,48828,250,25
0.168417,48828,250,25
-0.4129822,48828,250,25
0.1993537,48828,250,25
-0.7123204,48828,250,25
0.8073088,48828,250,25
-0.4040605,48828,250,25
-1.131234,48828,250,25
-0.8648998,48828,250,25
0.5898655,48828,250,25
-0.268746,48828,250,25
-0.8321049,48828,250,25
0.4815623,48828,250,25
0.6433957,48828,250,25
-0.0442393,48828,250,25
-0.1837992,48828,250,25
-0.7922096,48828,250,25
-0.4881951,48828,250,25
-0.145319,48828,250,25
0.05531451,48828,250,25
-0.207131,48828,250,25
-0.5095088,48828,250,25
0.4647157,48828,250,25
0.3749819,48828,250,25
0.4676937,48828,250,25
-0.07672657,48828,250,25
0.5027775,48828,250,25
-0.5349694,48828,250,25
-0.311201,48828,250,25
0.1915519,48828,250,25
-0.4427007,48828,250,25
-1.722207,48828,250,25
0.1115519,48828,250,25
-0.2201013,48828,250,25
-0.4334344,48828,250,25
0.09324093,48828,250,25
-0.9996974,48828,250,25
-0.6725234,48828,250,25
-0.04683582,48828,250,25
-0.131475,48828,250,25
0.1878847,48828,250,25
0.1220119,48828,250,25
0.1490477,48828,250,25
0.004208579,48828,250,25
-0.1985908,48828,250,25
-0.4073092,48828,250,25
-0.01330255,48828,250,25
-0.8320803,48828,250,25
0.1013504,48828,250,25
1.100396,48828,250,25
-0.32283,48828,250,25
-0.5075767,48828,250,25
-0.9481977,48828,250,25
0.379412,48828,250,25
0.4166739,48828,250,25
-0.04578983,48828,250,25
-0.3896258,48828,250,25
-1.0304,48828,250,25
-0.2304874,48828,250,25
0.009143199,48828,250,25
-0.6914005,48828,250,25
-0.3488198,48828,250,25
-0.256108,48828,250,25
0.5322375,48828,250,25
-0.9254689,48828,250,25
-0.2670232,48828,250,25
0.08113205,48828,250,25
-0.5032328,48828,250,25
-1.639869,48828,250,25
-0.8133017,48828,250,25
-0.4781659,48828,250,25
-0.07032757,48828,250,25
0.1199445,48828,250,25
0.09603435,48828,250,25
0.6620513,48828,250,25
0.2101459,48828,250,25
-0.5350433,48828,250,25
0.3457926,48828,250,25
-0.2748866,48828,250,25
-0.009783099,48828,250,25
0.239003,48828,250,25
-0.1404705,48828,250,25
0.3178461,48828,250,25
0.09460688,48828,250,25
-0.07270259,48828,250,25
-0.2041161,48828,250,25
-0.03370555,48828,250,25
-0.284719,48828,250,25
0.5024698,48828,250,25
0.08427002,48828,250,25
1.015929,48828,250,25
-0.4909886,48828,250,25
-0.4811808,48828,250,25
0.2506196,48828,250,25
-0.67037,48828,250,25
-0.3723608,48828,250,25
-0.257757,48828,250,25
0.6696808,48828,250,25
-0.9629647,48828,250,25
-0.3973169,48828,250,25
-0.433016,48828,250,25
-0.09080439,48828,250,25
-1.072585,48828,250,25
-0.8483486,48828,250,25
-0.9747166,48828,250,25
0.2104781,48828,250,25
-0.7705144,48828,250,25
0.1048945,48828,250,25
-0.3501857,48828,250,25
-0.6070444,48828,250,25
-0.4527052,48828,250,25
-0.2416487,48828,250,25
-0.0476357,48828,250,25
-1.599777,48828,250,25
-0.5108993,48828,250,25
0.439981,48828,250,25
-0.473945,48828,250,25
-0.3479215,48828,250,25
0.2458204,48828,250,25
-0.3833006,48828,250,25
0.09708034,48828,250,25
-0.6570305,48828,250,25
-0.05568368,48828,250,25
-0.6487857,48828,250,25
0.2335761,48828,250,25
0.1305275,48828,250,25
0.4897456,48828,250,25
-0.5834296,48828,250,25
-0.5834788,48828,250,25
0.08713727,48828,250,25
-0.7747477,48828,250,25
-0.4340004,48828,250,25
-1.025133,48828,250,25
-1.167167,48828,250,25
-0.4059925,48828,250,25
-0.3424208,48828,250,25
-0.07326865,48828,250,25
-0.5827897,48828,250,25
-0.2396798,48828,250,25
-0.189866,48828,250,25
0.415148,48828,250,25
0.09178886,48828,250,25
0.3974153,48828,250,25
-0.8030387,48828,250,25
-1.185909,48828,250,25
0.5792949,48828,250,25
-0.6307577,48828,250,25
-0.2585692,48828,250,25
-0.4682105,48828,250,25
-0.07171812,48828,250,25
0.3253157,48828,250,25
-0.6280258,48828,250,25
0.1274264,48828,250,25
-0.1324226,48828,250,25
-1.338611,48828,250,25
0.494065,48828,250,25
1.345244,48828,250,25
0.2812118,48828,250,25
-0.02091984,48828,250,25
0.5477059,48828,250,25
0.3072262,48828,250,25
0.3947327,48828,250,25
-0.9187745,48828,250,25
-1.753698,48828,250,25
1.537054,48828,250,25
0.8293976,48828,250,25
-2.272522,48828,250,25
-1.571498,48828,250,25
-0.615117,48828,250,25
-0.05567137,48828,250,25
-0.6882011,48828,250,25
-0.8635708,48828,250,25
0.2612395,48828,250,25
-1.491313,48828,250,25
-1.015572,48828,250,25
1.231415,48828,250,25
1.58517,48828,250,25
0.4788427,48828,250,25
0.4786212,48828,250,25
1.127259,48828,250,25
2.293552,48828,250,25
1.532415,48828,250,25
0.8030018,48828,250,25
-0.8835923,48828,250,25
-0.4788919,48828,250,25
0.7003592,48828,250,25
0.1334808,48828,250,25
-0.9604543,48828,250,25
-1.407462,48828,250,25
-0.9081055,48828,250,25
-0.9694744,48828,250,25
-1.148191,48828,250,25
-1.637125,48828,250,25
-1.487794,48828,250,25
-0.67037,48828,250,25
0.6563414,48828,250,25
0.6284442,48828,250,25
0.5498963,48828,250,25
0.2112657,48828,250,25
0.2708257,48828,250,25
0.3073739,48828,250,25
0.05947386,48828,250,25
-0.3620116,48828,250,25
-0.8915911,48828,250,25
-1.382936,48828,250,25
-0.1522226,48828,250,25
-1.237925,48828,250,25
-0.8319327,48828,250,25
-1.104924,48828,250,25
-0.8103729,48828,250,25
-0.05520375,48828,250,25
-0.9261826,48828,250,25
-0.7440447,48828,250,25
-1.507939,48828,250,25
-0.596646,48828,250,25
1.118904,48828,250,25
0.5963629,48828,250,25
-0.0006399009,48828,250,25
-0.6657922,48828,250,25
-0.4318223,48828,250,25
-0.425411,48828,250,25
0.5701271,48828,250,25
0.02548528,48828,250,25
-1.076006,48828,250,25
0.1655005,48828,250,25
0.227091,48828,250,25
0.9237953,48828,250,25
-0.1188247,48828,250,25
-1.11499,48828,250,25
0.4293735,48828,250,25
0.3750065,48828,250,25
-0.4098073,48828,250,25
-0.04865708,48828,250,25
-1.358903,48828,250,25
-0.7664413,48828,250,25
-0.4497642,48828,250,25
-0.7103269,48828,250,25
-1.348111,48828,250,25
-0.6621251,48828,250,25
0.7146831,48828,250,25
-0.2078693,48828,250,25
-1.025097,48828,250,25
-0.9742122,48828,250,25
-0.6008177,48828,250,25
-0.6316191,48828,250,25
0.035736,48828,250,25
-0.3632791,48828,250,25
-0.5603563,48828,250,25
-0.5030851,48828,250,25
0.3617163,48828,250,25
1.046595,48828,250,25
0.06968766,48828,250,25
-0.6058261,48828,250,25
-0.1632362,48828,250,25
-0.2559111,48828,250,25
-0.4681244,48828,250,25
0.6423251,48828,250,25
-0.05952309,48828,250,25
0.2225255,48828,250,25
-0.7690747,48828,250,25
0.5382797,48828,250,25
0.2087307,48828,250,25
-0.2379816,48828,250,25
-1.192098,48828,250,25
-0.3840636,48828,250,25
0.08862627,48828,250,25
-0.2852727,48828,250,25
-0.06448232,48828,250,25
-0.03819716,48828,250,25
-0.1427348,48828,250,25
0.09612049,48828,250,25
-0.7036694,48828,250,25
-1.565677,48828,250,25
-0.8123541,48828,250,25
-0.01628055,48828,250,25
-0.360055,48828,250,25
-0.2986614,48828,250,25
-0.01603444,48828,250,25
0.2204581,48828,250,25
0.1343669,48828,250,25
0.115096,48828,250,25
-0.28798,48828,250,25
-0.2162373,48828,250,25
-0.1332347,48828,250,25
0.4738712,48828,250,25
-0.5065308,48828,250,25
-0.6081765,48828,250,25
-0.9455889,48828,250,25
-0.7619004,48828,250,25
0.682885,48828,250,25
0.146685,48828,250,25
-0.6706653,48828,250,25
0.03688044,48828,250,25
0.2366895,48828,250,25
0.2841406,48828,250,25
1.049142,48828,250,25
0.2484169,48828,250,25
0.1116012,48828,250,25
-0.04991227,48828,250,25
0.6805838,48828,250,25
0.1613165,48828,250,25
-0.1065927,48828,250,25
-0.4497518,48828,250,25
-0.005033066,48828,250,25
-0.1022857,48828,250,25
-0.1895214,48828,250,25
-0.6148709,48828,250,25
-0.6523051,48828,250,25
-0.8693914,48828,250,25
-1.128244,48828,250,25
-0.8573318,48828,250,25
-1.18709,48828,250,25
-1.491117,48828,250,25
0.3163079,48828,250,25
-0.2938375,48828,250,25
0.3415471,48828,250,25
-0.9651427,48828,250,25
-0.7520066,48828,250,25
-0.1501552,48828,250,25
-1.214003,48828,250,25
-0.6482811,48828,250,25
-0.7497423,48828,250,25
0.09864318,48828,250,25
0.8644691,48828,250,25
0.007026604,48828,250,25
0.9315849,48828,250,25
0.3018609,48828,250,25
0.4583167,48828,250,25
0.6292686,48828,250,25
0.4820669,48828,250,25
0.2340437,48828,250,25
-0.02004612,48828,250,25
0.483322,48828,250,25
-0.07950768,48828,250,25
-0.2631838,48828,250,25
0.1436947,48828,250,25
0.2628762,48828,250,25
-0.2955849,48828,250,25
0.6362706,48828,250,25
-1.376291,48828,250,25
-0.4971045,48828,250,25
-0.4495181,48828,250,25
0.2057897,48828,250,25
-0.4486443,48828,250,25
0.1564804,48828,250,25
0.5605285,48828,250,25
-1.174587,48828,250,25
-0.5266015,48828,250,25
0.3695674,48828,250,25
-0.3633283,48828,250,25
-0.6854199,48828,250,25
-0.7741816,48828,250,25
-0.5667306,48828,250,25
-0.5098287,48828,250,25
-0.4792611,48828,250,25
-0.1665096,48828,250,25
-0.6120652,48828,250,25
-0.2755388,48828,250,25
-1.40868,48828,250,25
-0.09397928,48828,250,25
-0.05900624,48828,250,25
-0.3290444,48828,250,25
0.03729884,48828,250,25
-0.3030792,48828,250,25
-0.3501242,48828,250,25
0.3015779,48828,250,25
-0.7041494,48828,250,25
0.7671058,48828,250,25
-0.1677402,48828,250,25
0.1798983,48828,250,25
-0.2268941,48828,250,25
-1.029047,48828,250,25
-1.042805,48828,250,25
-0.04682351,48828,250,25
-0.7695669,48828,250,25
-0.6533757,48828,250,25
-0.454305,48828,250,25
-0.8411989,48828,250,25
-0.811825,48828,250,25
-0.4045281,48828,250,25
-0.1050176,48828,250,25
-0.1483708,48828,250,25
-0.05293949,48828,250,25
-0.6819989,48828,250,25
-0.1773018,48828,250,25
-0.626906,48828,250,25
-0.07305945,48828,250,25
-0.5285212,48828,250,25
-0.8771564,48828,250,25
-0.1276233,48828,250,25
-0.2241499,48828,250,25
0.2786276,48828,250,25
-0.835206,48828,250,25
-0.02978,48828,250,25
0.2471863,48828,250,25
0.002608827,48828,250,25
-0.04310717,48828,250,25
0.7054661,48828,250,25
0.2507304,48828,250,25
-0.4096473,48828,250,25
0.163347,48828,250,25
0.3981537,48828,250,25
-0.3442667,48828,250,25
0.1754313,48828,250,25
-0.301504,48828,250,25
0.2035869,48828,250,25
-0.8631893,48828,250,25
-0.1924871,48828,250,25
-0.111675,48828,250,25
-0.4855617,48828,250,25
-0.5564184,48828,250,25
0.3927268,48828,250,25
-0.591453,48828,250,25
-0.979159,48828,250,25
0.5642571,48828,250,25
0.5245464,48828,250,25
-0.4234667,48828,250,25
0.2149698,48828,250,25
-0.08492223,48828,250,25
-0.02760188,48828,250,25
0.5975689,48828,250,25
-0.3111518,48828,250,25
-0.1044884,48828,250,25
-0.3531391,48828,250,25
-0.2195721,48828,250,25
0.6492164,48828,250,25
-0.3629468,48828,250,25
-0.07533602,48828,250,25
-0.3758802,48828,250,25
-0.8628448,48828,250,25
-0.8488777,48828,250,25
-0.2826393,48828,250,25
-0.1653898,48828,250,25
-0.1979016,48828,250,25
0.1346499,48828,250,25
-0.3605349,48828,250,25
-0.2397905,48828,250,25
-0.2845713,48828,250,25
1.409382,48828,250,25
0.02541145,48828,250,25
-0.3667247,48828,250,25
0.04901395,48828,250,25
-0.4439558,48828,250,25
-0.1630394,48828,250,25
-0.2759573,48828,250,25
-0.08771564,48828,250,25
-0.3335237,48828,250,25
-0.1872079,48828,250,25
-0.1185416,48828,250,25
-0.4036913,48828,250,25
-1.232092,48828,250,25
-0.8300253,48828,250,25
-0.1157113,48828,250,25
-0.3127885,48828,250,25
0.4048603,48828,250,25
-0.02302413,48828,250,25
-0.6615959,48828,250,25
-0.2943298,48828,250,25
-0.1936315,48828,250,25
-0.7262998,48828,250,25
-0.7805191,48828,250,25
-0.9776824,48828,250,25
0.3587752,48828,250,25
0.0150992,48828,250,25
0.08206728,48828,250,25
-0.864949,48828,250,25
-0.07452384,48828,250,25
0.4561262,48828,250,25
-0.630167,48828,250,25
-0.222747,48828,250,25
0.1103829,48828,250,25
-0.3703549,48828,250,25
-0.574791,48828,250,25
0.3946835,48828,250,25
0.8571472,48828,250,25
-0.2271033,48828,250,25
-0.3425192,48828,250,25
0.07155814,48828,250,25
0.3187199,48828,250,25
-0.0625134,48828,250,25
-0.752868,48828,250,25
-0.08851551,48828,250,25
-0.06475304,48828,250,25
-0.8318465,48828,250,25
-0.1928809,48828,250,25
-0.7590331,48828,250,25
0.0397723,48828,250,25
-0.5015592,48828,250,25
0.329389,48828,250,25
0.3748958,48828,250,25
0.5324098,48828,250,25
-0.1756405,48828,250,25
0.3496689,48828,250,25
0.07345323,48828,250,25
-0.2857403,48828,250,25
0.03115825,48828,250,25
-0.2823193,48828,250,25
0.4348618,48828,250,25
-0.1607505,48828,250,25
-0.4184828,48828,250,25
0.6728311,48828,250,25
0.4127853,48828,250,25
-0.8950244,48828,250,25
0.3118409,48828,250,25
-0.6317052,48828,250,25
-1.036713,48828,250,25
-0.007063521,48828,250,25
-0.4967599,48828,250,25
-1.101503,48828,250,25
0.07833863,48828,250,25
-0.487666,48828,250,25
-0.1248299,48828,250,25
0.4951971,48828,250,25
-0.1547822,48828,250,25
0.04628206,48828,250,25
-0.6442448,48828,250,25
0.5733389,48828,250,25
-0.004060909,48828,250,25
-0.551533,48828,250,25
-0.0006152893,48828,250,25
0.2042022,48828,250,25
0.265965,48828,250,25
-0.1096815,48828,250,25
0.6941817,48828,250,25
-0.2118687,48828,250,25
-0.8072349,48828,250,25
-0.3379169,48828,250,25
0.6004731,48828,250,25
-1.124047,48828,250,25
-0.711336,48828,250,25
-0.9258381,48828,250,25
0.05840326,48828,250,25
0.2788491,48828,250,25
-1.135012,48828,250,25
-0.1065189,48828,250,25
-0.1947268,48828,250,25
-1.411117,48828,250,25
0.2237192,48828,250,25
0.01650206,48828,250,25
-0.299129,48828,250,25
0.9071948,48828,250,25
0.190912,48828,250,25
-0.1238577,48828,250,25
-0.4184459,48828,250,25
0.2395444,48828,250,25
-0.2597382,48828,250,25
1.006724,48828,250,25
0.389958,48828,250,25
-0.301221,48828,250,25
-1.122645,48828,250,25
-0.1016458,48828,250,25
-0.1522964,48828,250,25
-0.9804881,48828,250,25
0.8252998,48828,250,25
-0.544974,48828,250,25
-0.07796946,48828,250,25
0.8221865,48828,250,25
0.3140683,48828,250,25
0.164996,48828,250,25
-0.5823713,48828,250,25
0.1495276,48828,250,25
0.7530403,48828,250,25
-0.5398425,48828,250,25
-0.2471248,48828,250,25
-0.4666231,48828,250,25
-1.228523,48828,250,25
-0.855892,48828,250,25
0.4989996,48828,250,25
0.1816088,48828,250,25
-0.6343387,48828,250,25
0.3226946,48828,250,25
0.5729573,48828,250,25
1.173627,48828,250,25
-0.05862476,48828,250,25
-0.2280631,48828,250,25
-1.248705,48828,250,25
-1.09033,48828,250,25
-1.244213,48828,250,25
-1.813922,48828,250,25
-3.023741,48828,250,25
-0.6230296,48828,250,25
-0.2805965,48828,250,25
0.6865398,48828,250,25
2.393008,48828,250,25
1.44262,48828,250,25
0.9437675,48828,250,25
2.30987,48828,250,25
2.685504,48828,250,25
-1.334292,48828,250,25
-1.351508,48828,250,25
-2.224308,48828,250,25
-2.671955,48828,250,25
-1.283826,48828,250,25
-1.806305,48828,250,25
-1.848329,48828,250,25
-0.4493581,48828,250,25
1.009271,48828,250,25
1.261146,48828,250,25
0.1931885,48828,250,25
1.855147,48828,250,25
-0.3886167,48828,250,25
1.054249,48828,250,25
0.7412882,48828,250,25
-0.1338869,48828,250,25
-1.902105,48828,250,25
0.9661026,48828,250,25
-0.1847468,48828,250,25
1.085666,48828,250,25
0.8800236,48828,250,25
1.443358,48828,250,25
0.4722469,48828,250,25
-1.548794,48828,250,25
-0.9088192,48828,250,25
-1.740395,48828,250,25
-2.055669,48828,250,25
-0.1554098,48828,250,25
-0.7641893,48828,250,25
0.9413679,48828,250,25
0.8419865,48828,250,25
1.999432,48828,250,25
0.9829616,48828,250,25
0.8176703,48828,250,25
0.9174578,48828,250,25
-0.5896564,48828,250,25
-2.261102,48828,250,25
-3.797725,48828,250,25
-1.268726,48828,250,25
-2.719677,48828,250,25
-0.7507391,48828,250,25
-0.6969997,48828,250,25
0.2702966,48828,250,25
1.038781,48828,250,25
0.2939852,48828,250,25
0.2576462,48828,250,25
0.6296132,48828,250,25
1.135455,48828,250,25
-0.3255496,48828,250,25
0.1304782,48828,250,25
0.1281894,48828,250,25
-0.07261644,48828,250,25
0.01754805,48828,250,25
-0.2940591,48828,250,25
-1.405678,48828,250,25
-0.8717173,48828,250,25
-0.08148891,48828,250,25
-0.08754336,48828,250,25
0.009044752,48828,250,25
0.6447862,48828,250,25
1.007315,48828,250,25
0.3166525,48828,250,25
-0.7168859,48828,250,25
