gs,sr,load,rate
0.1571695,48828,150,25
-0.2988214,48828,150,25
-1.069188,48828,150,25
0.7448323,48828,150,25
-0.3483891,48828,150,25
-0.8160828,48828,150,25
0.2875739,48828,150,25
0.1292723,48828,150,25
-1.671015,48828,150,25
0.03347174,48828,150,25
0.002165818,48828,150,25
-2.080773,48828,150,25
0.7339786,48828,150,25
1.385348,48828,150,25
0.1752098,48828,150,25
0.1688477,48828,150,25
-0.4299149,48828,150,25
-0.1870972,48828,150,25
-0.6505454,48828,150,25
0.02200275,48828,150,25
0.03827099,48828,150,25
-0.3561048,48828,150,25
-0.7493485,48828,150,25
1.055283,48828,150,25
-0.9942091,48828,150,25
-0.2859126,48828,150,25
-0.1843407,48828,150,25
0.004110132,48828,150,25
-0.4127606,48828,150,25
-0.4278229,48828,150,25
0.2201628,48828,150,25
-1.273772,48828,150,25
0.4363509,48828,150,25
0.5867152,48828,150,25
0.03729884,48828,150,25
-1.050803,48828,150,25
0.07160737,48828,150,25
0.5433866,48828,150,25
0.3693705,48828,150,25
-0.6702715,48828,150,25
-0.03688044,48828,150,25
-0.06822328,48828,150,25
-0.3177477,48828,150,25
0.9351044,48828,150,25
-0.8571718,48828,150,25
-0.1216796,48828,150,25
-0.1264912,48828,150,25
-0.777701,48828,150,25
-0.04692196,48828,150,25
-1.351077,48828,150,25
-0.2989937,48828,150,25
-0.01946775,48828,150,25
0.1495891,48828,150,25
0.9205713,48828,150,25
0.08441769,48828,150,25
-0.3355788,48828,150,25
0.1564681,48828,150,25
-0.1190954,48828,150,25
-0.2658049,48828,150,25
-0.6136772,48828,150,25
-0.3776892,48828,150,25
0.336637,48828,150,25
0.2342775,48828,150,25
1.735793,48828,150,25
0.6800423,48828,150,25
-0.4596088,48828,150,25
-0.4966738,48828,150,25
-0.5445556,48828,150,25
-0.5859154,48828,150,25
-0.3346189,48828,150,25
0.6258476,48828,150,25
-0.03694197,48828,150,25
0.4910378,48828,150,25
-0.3725454,48828,150,25
-0.5895087,48828,150,25
0.7895515,48828,150,25
-0.3910163,48828,150,25
-0.9101359,48828,150,25
-0.7822542,48828,150,25
-0.7587748,48828,150,25
0.2740375,48828,150,25
-0.3462479,48828,150,25
-0.2553697,48828,150,25
-0.7269151,48828,150,25
0.1244115,48828,150,25
1.042312,48828,150,25
1.227613,48828,150,25
0.2296014,48828,150,25
-1.032554,48828,150,25
0.05020761,48828,150,25
1.071243,48828,150,25
-0.07681271,48828,150,25
-0.05791103,48828,150,25
0.4603595,48828,150,25
1.553052,48828,150,25
-0.08051676,48828,150,25
0.125839,48828,150,25
-0.1580801,48828,150,25
-0.941971,48828,150,25
-0.3455218,48828,150,25
0.3819716,48828,150,25
-0.5792702,48828,150,25
-0.5812269,48828,150,25
0.01927086,48828,150,25
0.4138067,48828,150,25
0.2770278,48828,150,25
0.1028518,48828,150,25
0.4968461,48828,150,25
0.01940622,48828,150,25
-0.6051247,48828,150,25
0.006005223,48828,150,25
-0.3641651,48828,150,25
-0.3609287,48828,150,25
-0.09700651,48828,150,25
0.3948804,48828,150,25
0.5362,48828,150,25
-0.9775224,48828,150,25
-0.6940586,48828,150,25
-0.6387811,48828,150,25
0.4063124,48828,150,25
-0.4438451,48828,150,25
-0.9824816,48828,150,25
-0.2055681,48828,150,25
-0.2890506,48828,150,25
-0.5182951,48828,150,25
0.2463741,48828,150,25
-0.6824051,48828,150,25
-1.001334,48828,150,25
-0.2898012,48828,150,25
0.2268079,48828,150,25
0.2709611,48828,150,25
-0.1942837,48828,150,25
0.2687953,48828,150,25
0.1818549,48828,150,25
-1.05452,48828,150,25
-0.8057951,48828,150,25
0.4345296,48828,150,25
0.1766865,48828,150,25
-0.4963046,48828,150,25
0.5317945,48828,150,25
-0.08355629,48828,150,25
-0.8649368,48828,150,25
-0.945798,48828,150,25
0.3254388,48828,150,25
-0.1533793,48828,150,25
-0.4020054,48828,150,25
-0.3229653,48828,150,25
0.589201,48828,150,25
0.6803131,48828,150,25
0.8112466,48828,150,25
0.4805287,48828,150,25
-1.498279,48828,150,25
-0.9506096,48828,150,25
-0.5188119,48828,150,25
-0.7545046,48828,150,25
-0.07062291,48828,150,25
-0.7085179,48828,150,25
0.284842,48828,150,25
-1.131972,48828,150,25
-0.262064,48828,150,25
0.5833681,48828,150,25
-0.9346982,48828,150,25
-0.2616579,48828,150,25
1.109686,48828,150,25
0.6829219,48828,150,25
-0.7524003,48828,150,25
-0.4345788,48828,150,25
-0.5657954,48828,150,25
0.455068,48828,150,25
0.318806,48828,150,25
0.2184277,48828,150,25
-0.8706343,48828,150,25
-0.5327175,48828,150,25
0.2406766,48828,150,25
-0.05183197,48828,150,25
-0.5741018,48828,150,25
0.9908987,48828,150,25
1.769609,48828,150,25
-1.006256,48828,150,25
-0.792148,48828,150,25
-0.434788,48828,150,25
-0.4111978,48828,150,25
-0.0559421,48828,150,25
0.9502404,48828,150,25
-0.1538962,48828,150,25
-0.3808887,48828,150,25
0.7476626,48828,150,25
0.8227402,48828,150,25
-1.006367,48828,150,25
-0.6634049,48828,150,25
-0.6471736,48828,150,25
-0.2054943,48828,150,25
-0.1783108,48828,150,25
0.5706685,48828,150,25
-0.5806854,48828,150,25
-0.6329973,48828,150,25
0.562116,48828,150,25
0.2872171,48828,150,25
-0.7606575,48828,150,25
-0.04757417,48828,150,25
1.036541,48828,150,25
-0.09760949,48828,150,25
-0.7059706,48828,150,25
-0.4191104,48828,150,25
0.05970767,48828,150,25
0.4369415,48828,150,25
0.3560925,48828,150,25
0.3992735,48828,150,25
-0.3203319,48828,150,25
-1.312781,48828,150,25
0.8632016,48828,150,25
-0.5264046,48828,150,25
-0.07191501,48828,150,25
0.08551291,48828,150,25
0.1276233,48828,150,25
-0.4582182,48828,150,25
0.1165358,48828,150,25
-0.5409623,48828,150,25
-1.373756,48828,150,25
-0.8540954,48828,150,25
0.1569972,48828,150,25
0.3543328,48828,150,25
-0.7866842,48828,150,25
-0.6842017,48828,150,25
-0.09976301,48828,150,25
-0.2873893,48828,150,25
-0.7258937,48828,150,25
-0.1262204,48828,150,25
-0.5586088,48828,150,25
-0.5709761,48828,150,25
0.5604054,48828,150,25
-0.2240391,48828,150,25
-0.141615,48828,150,25
0.04099057,48828,150,25
-0.01731424,48828,150,25
-0.09192422,48828,150,25
-0.4366954,48828,150,25
-1.981244,48828,150,25
-1.00606,48828,150,25
-0.2967417,48828,150,25
-0.2139361,48828,150,25
0.009377008,48828,150,25
0.635237,48828,150,25
0.04000611,48828,150,25
-0.8442384,48828,150,25
-0.7483518,48828,150,25
-0.2605012,48828,150,25
0.2716379,48828,150,25
-0.5521114,48828,150,25
-0.1022119,48828,150,25
-0.1246822,48828,150,25
-0.3003473,48828,150,25
0.3036453,48828,150,25
0.439981,48828,150,25
0.8327079,48828,150,25
0.6356553,48828,150,25
-0.6826634,48828,150,25
-0.3703549,48828,150,25
-0.4527421,48828,150,25
-0.5961784,48828,150,25
-0.4048849,48828,150,25
0.6527604,48828,150,25
-0.8978547,48828,150,25
-0.5955139,48828,150,25
-0.4752986,48828,150,25
-1.008004,48828,150,25
-0.8484223,48828,150,25
-0.1185539,48828,150,25
0.801685,48828,150,25
-0.5692041,48828,150,25
-0.8696006,48828,150,25
0.170066,48828,150,25
-0.3325146,48828,150,25
-0.4260386,48828,150,25
0.01834793,48828,150,25
-0.6772858,48828,150,25
-0.07639431,48828,150,25
-0.5338988,48828,150,25
-0.1408028,48828,150,25
-0.5129667,48828,150,25
-0.6846324,48828,150,25
0.2771755,48828,150,25
1.080239,48828,150,25
0.019357,48828,150,25
-0.05419468,48828,150,25
-0.9128554,48828,150,25
0.008761719,48828,150,25
0.1636916,48828,150,25
-0.4966123,48828,150,25
0.5815591,48828,150,25
-0.1067035,48828,150,25
-0.1054852,48828,150,25
0.6886441,48828,150,25
0.4276753,48828,150,25
-0.5171629,48828,150,25
-0.3827345,48828,150,25
0.2323948,48828,150,25
-0.8507236,48828,150,25
-0.3578276,48828,150,25
-0.6565752,48828,150,25
-0.8178179,48828,150,25
-0.1437316,48828,150,25
-0.173007,48828,150,25
-0.6577812,48828,150,25
-0.577892,48828,150,25
-0.04823868,48828,150,25
-0.9912802,48828,150,25
-0.6014084,48828,150,25
0.2746282,48828,150,25
0.217111,48828,150,25
0.08557443,48828,150,25
-0.4522499,48828,150,25
0.3079154,48828,150,25
0.2022825,48828,150,25
-0.1623871,48828,150,25
0.03660971,48828,150,25
-0.1332347,48828,150,25
-0.5335912,48828,150,25
-0.3367355,48828,150,25
0.176305,48828,150,25
0.1208428,48828,150,25
-0.04159356,48828,150,25
1.17332,48828,150,25
0.3465063,48828,150,25
-0.4508594,48828,150,25
0.156788,48828,150,25
0.7032756,48828,150,25
-0.4254725,48828,150,25
-0.8993314,48828,150,25
-0.0829656,48828,150,25
0.5917975,48828,150,25
-0.2702473,48828,150,25
-0.8405467,48828,150,25
-0.7045062,48828,150,25
-0.6979842,48828,150,25
-0.5670752,48828,150,25
-0.1915396,48828,150,25
-0.1615011,48828,150,25
0.6642171,48828,150,25
1.037242,48828,150,25
1.285438,48828,150,25
1.043358,48828,150,25
0.8033463,48828,150,25
0.02752804,48828,150,25
-0.660833,48828,150,25
0.7633156,48828,150,25
0.4015378,48828,150,25
-1.551563,48828,150,25
-2.125628,48828,150,25
-0.577166,48828,150,25
-0.6039433,48828,150,25
-0.4698841,48828,150,25
-1.795033,48828,150,25
-1.542469,48828,150,25
-1.629606,48828,150,25
-0.2369725,48828,150,25
1.156535,48828,150,25
1.316645,48828,150,25
-0.3619501,48828,150,25
-1.196258,48828,150,25
-0.5746925,48828,150,25
-0.3763355,48828,150,25
-1.289339,48828,150,25
-0.8553751,48828,150,25
-0.4749787,48828,150,25
-1.224721,48828,150,25
-0.08628817,48828,150,25
0.3028823,48828,150,25
-0.4440666,48828,150,25
0.5067276,48828,150,25
0.5877243,48828,150,25
-0.4064109,48828,150,25
-0.9329631,48828,150,25
0.201335,48828,150,25
1.154258,48828,150,25
2.093952,48828,150,25
1.169173,48828,150,25
1.089788,48828,150,25
0.8895114,48828,150,25
0.8027556,48828,150,25
2.540886,48828,150,25
0.6725234,48828,150,25
0.3638698,48828,150,25
0.4446326,48828,150,25
0.4465277,48828,150,25
1.107225,48828,150,25
-0.7730002,48828,150,25
-1.51798,48828,150,25
-1.897749,48828,150,25
-1.133326,48828,150,25
-1.418106,48828,150,25
-1.044355,48828,150,25
-0.9861487,48828,150,25
-0.6932464,48828,150,25
-1.499325,48828,150,25
-1.381091,48828,150,25
-0.285728,48828,150,25
-1.503619,48828,150,25
-0.6867982,48828,150,25
-1.480804,48828,150,25
0.03996919,48828,150,25
-0.1885246,48828,150,25
0.3476877,48828,150,25
0.3977968,48828,150,25
0.7416943,48828,150,25
0.9198698,48828,150,25
0.5276598,48828,150,25
0.02157204,48828,150,25
-0.1214458,48828,150,25
0.08845399,48828,150,25
-0.09155504,48828,150,25
0.8205497,48828,150,25
1.288945,48828,150,25
0.5651432,48828,150,25
0.9281639,48828,150,25
0.06715267,48828,150,25
0.3289337,48828,150,25
0.3551449,48828,150,25
-0.3876568,48828,150,25
0.269066,48828,150,25
1.291529,48828,150,25
1.340075,48828,150,25
0.7995561,48828,150,25
0.4047988,48828,150,25
-0.9514834,48828,150,25
-1.244078,48828,150,25
-0.1539946,48828,150,25
0.08749413,48828,150,25
0.4408056,48828,150,25
0.4098934,48828,150,25
0.2011996,48828,150,25
-0.6610422,48828,150,25
-1.558909,48828,150,25
-1.967412,48828,150,25
-1.449609,48828,150,25
-1.376525,48828,150,25
-1.196061,48828,150,25
-2.123905,48828,150,25
-1.223712,48828,150,25
-1.754436,48828,150,25
-2.449651,48828,150,25
-0.1754928,48828,150,25
-0.5772275,48828,150,25
-2.241524,48828,150,25
-2.515044,48828,150,25
-1.530311,48828,150,25
0.4527299,48828,150,25
0.6247278,48828,150,25
0.2032793,48828,150,25
-0.3296351,48828,150,25
-1.172421,48828,150,25
-0.1886723,48828,150,25
2.262086,48828,150,25
2.743255,48828,150,25
0.3221039,48828,150,25
0.5785688,48828,150,25
-0.4338036,48828,150,25
-1.145939,48828,150,25
1.728668,48828,150,25
1.18613,48828,150,25
1.64564,48828,150,25
1.44198,48828,150,25
2.174285,48828,150,25
1.574488,48828,150,25
1.210631,48828,150,25
0.8740307,48828,150,25
0.6431865,48828,150,25
-0.4178306,48828,150,25
-0.3717332,48828,150,25
0.535597,48828,150,25
0.4416915,48828,150,25
0.1325579,48828,150,25
0.4316131,48828,150,25
-0.5294687,48828,150,25
-1.520995,48828,150,25
-0.2485769,48828,150,25
-0.09629277,48828,150,25
-2.740671,48828,150,25
-3.047872,48828,150,25
-1.664321,48828,150,25
-0.6229312,48828,150,25
-0.6286288,48828,150,25
-0.509115,48828,150,25
-0.6041772,48828,150,25
-1.119593,48828,150,25
-0.313736,48828,150,25
-1.510363,48828,150,25
-1.930765,48828,150,25
-1.274646,48828,150,25
-0.5338742,48828,150,25
0.5593595,48828,150,25
0.3065002,48828,150,25
0.6973689,48828,150,25
0.1278325,48828,150,25
-0.4693303,48828,150,25
0.5745079,48828,150,25
0.3516378,48828,150,25
-0.3944004,48828,150,25
0.2425101,48828,150,25
2.193777,48828,150,25
0.8250906,48828,150,25
-0.840436,48828,150,25
0.127008,48828,150,25
0.4068662,48828,150,25
-0.1382924,48828,150,25
-1.156387,48828,150,25
0.2516656,48828,150,25
-0.417523,48828,150,25
0.09348705,48828,150,25
0.6021467,48828,150,25
0.1196122,48828,150,25
-0.2404674,48828,150,25
0.1113058,48828,150,25
0.9854719,48828,150,25
0.860039,48828,150,25
-1.434165,48828,150,25
-2.134242,48828,150,25
-1.887683,48828,150,25
-1.406637,48828,150,25
-0.4454817,48828,150,25
-0.275785,48828,150,25
-0.9005128,48828,150,25
-1.280958,48828,150,25
-0.781602,48828,150,25
-0.1674571,48828,150,25
1.043285,48828,150,25
0.5802301,48828,150,25
-0.02518994,48828,150,25
-0.301504,48828,150,25
-0.4752494,48828,150,25
-1.201918,48828,150,25
-0.0925272,48828,150,25
-0.9158458,48828,150,25
-1.074381,48828,150,25
-0.279489,48828,150,25
-0.9891636,48828,150,25
-1.591532,48828,150,25
-0.6150185,48828,150,25
0.3839898,48828,150,25
0.4031867,48828,150,25
0.1002675,48828,150,25
0.5613654,48828,150,25
1.047173,48828,150,25
1.69538,48828,150,25
1.98432,48828,150,25
-0.08452844,48828,150,25
0.0604091,48828,150,25
0.2220087,48828,150,25
0.6566736,48828,150,25
-0.6476166,48828,150,25
-0.2125701,48828,150,25
-0.500747,48828,150,25
-1.821392,48828,150,25
-1.600614,48828,150,25
0.04950618,48828,150,25
0.1693276,48828,150,25
-0.4806271,48828,150,25
0.4262109,48828,150,25
0.1240423,48828,150,25
-1.014452,48828,150,25
-0.3615071,48828,150,25
-0.537086,48828,150,25
-1.731609,48828,150,25
0.3618147,48828,150,25
0.7510221,48828,150,25
0.938107,48828,150,25
-0.6083242,48828,150,25
-0.017868,48828,150,25
0.9913049,48828,150,25
1.001716,48828,150,25
1.799758,48828,150,25
-0.3467771,48828,150,25
-0.4879613,48828,150,25
0.3631437,48828,150,25
0.7696407,48828,150,25
-1.245604,48828,150,25
-2.224541,48828,150,25
-0.4363632,48828,150,25
0.4754709,48828,150,25
0.1553482,48828,150,25
-1.254993,48828,150,25
-0.2693982,48828,150,25
-1.721899,48828,150,25
0.5195503,48828,150,25
1.280232,48828,150,25
-0.7386671,48828,150,25
-1.36545,48828,150,25
-0.8741661,48828,150,25
0.05239804,48828,150,25
-1.063921,48828,150,25
-1.733897,48828,150,25
0.4619838,48828,150,25
-0.1078602,48828,150,25
-0.5709761,48828,150,25
0.09288407,48828,150,25
0.5842295,48828,150,25
-0.2573509,48828,150,25
-0.497203,48828,150,25
1.094624,48828,150,25
0.4162924,48828,150,25
0.8324864,48828,150,25
0.3230146,48828,150,25
0.2260819,48828,150,25
-0.8084655,48828,150,25
0.2252943,48828,150,25
0.9250136,48828,150,25
0.7819219,48828,150,25
-0.3877184,48828,150,25
0.1208428,48828,150,25
-0.008244876,48828,150,25
0.2131977,48828,150,25
0.7241216,48828,150,25
-0.1803782,48828,150,25
0.1008582,48828,150,25
-0.4476845,48828,150,25
0.7313697,48828,150,25
0.6405531,48828,150,25
-0.1152437,48828,150,25
-0.3289582,48828,150,25
-0.2889645,48828,150,25
-0.20355,48828,150,25
-1.182783,48828,150,25
-0.3023408,48828,150,25
-0.4039251,48828,150,25
-0.4783382,48828,150,25
0.4031498,48828,150,25
-0.1163512,48828,150,25
-0.859633,48828,150,25
-1.032209,48828,150,25
-0.4230852,48828,150,25
-1.292427,48828,150,25
-0.7928248,48828,150,25
0.06370705,48828,150,25
-1.409111,48828,150,25
-0.7794362,48828,150,25
0.1269588,48828,150,25
-0.1681463,48828,150,25
-0.5642571,48828,150,25
-0.6248016,48828,150,25
-0.2557757,48828,150,25
-1.429637,48828,150,25
-0.9086346,48828,150,25
0.8387132,48828,150,25
-0.01331486,48828,150,25
0.2978123,48828,150,25
0.2592337,48828,150,25
-0.2109458,48828,150,25
0.08428232,48828,150,25
0.1600244,48828,150,25
0.6464968,48828,150,25
-0.6822943,48828,150,25
0.3078046,48828,150,25
0.9077978,48828,150,25
-0.3664294,48828,150,25
-0.7993346,48828,150,25
-0.3750065,48828,150,25
-0.01852021,48828,150,25
-0.2336253,48828,150,25
-0.2319025,48828,150,25
-0.8854013,48828,150,25
0.2743206,48828,150,25
0.4036544,48828,150,25
-0.1311058,48828,150,25
0.710413,48828,150,25
-0.2752435,48828,150,25
-0.05565907,48828,150,25
-0.3000889,48828,150,25
-0.1835654,48828,150,25
-1.225792,48828,150,25
0.4032729,48828,150,25
-0.07491762,48828,150,25
0.3335606,48828,150,25
0.4920961,48828,150,25
-0.2291953,48828,150,25
-0.8489762,48828,150,25
-0.1949237,48828,150,25
0.4256448,48828,150,25
-0.5101609,48828,150,25
-0.9341568,48828,150,25
-0.6511237,48828,150,25
0.5728343,48828,150,25
-0.3157911,48828,150,25
-0.490804,48828,150,25
0.04890319,48828,150,25
0.6125328,48828,150,25
-0.7718927,48828,150,25
0.5609716,48828,150,25
0.8143231,48828,150,25
0.307054,48828,150,25
-0.5960799,48828,150,25
0.2276078,48828,150,25
-0.03499765,48828,150,25
-0.4289305,48828,150,25
1.256605,48828,150,25
-0.4749664,48828,150,25
-0.5909607,48828,150,25
-0.7251184,48828,150,25
-0.6471489,48828,150,25
-0.4482506,48828,150,25
-0.4785105,48828,150,25
-0.5124006,48828,150,25
-0.07924926,48828,150,25
0.1104444,48828,150,25
0.7334494,48828,150,25
0.07537294,48828,150,25
-1.528366,48828,150,25
-0.9304527,48828,150,25
0.7681148,48828,150,25
0.7476749,48828,150,25
-0.11928,48828,150,25
0.2770402,48828,150,25
0.03269647,48828,150,25
-0.5617591,48828,150,25
0.34247,48828,150,25
-0.8945937,48828,150,25
-0.7426911,48828,150,25
-0.9856564,48828,150,25
0.06123359,48828,150,25
0.2449221,48828,150,25
-0.2850882,48828,150,25
-0.277717,48828,150,25
-0.06736187,48828,150,25
0.05271799,48828,150,25
-0.3262633,48828,150,25
-0.05650816,48828,150,25
0.06619282,48828,150,25
0.2386461,48828,150,25
0.20387,48828,150,25
-0.7379041,48828,150,25
-0.2224271,48828,150,25
-0.3742928,48828,150,25
-0.3793874,48828,150,25
-0.7166028,48828,150,25
-0.09297021,48828,150,25
-0.5295303,48828,150,25
-0.160689,48828,150,25
-0.7417189,48828,150,25
0.08137816,48828,150,25
0.5896564,48828,150,25
-1.791206,48828,150,25
-1.445733,48828,150,25
-0.09116126,48828,150,25
0.7991008,48828,150,25
-0.687315,48828,150,25
-1.36118,48828,150,25
-0.762971,48828,150,25
0.2654604,48828,150,25
-0.2062204,48828,150,25
-0.1379355,48828,150,25
-1.843517,48828,150,25
0.9486161,48828,150,25
1.294704,48828,150,25
0.7926894,48828,150,25
0.10946,48828,150,25
-0.3935882,48828,150,25
-0.2313857,48828,150,25
0.9154643,48828,150,25
0.1623379,48828,150,25
-1.56868,48828,150,25
-1.079833,48828,150,25
1.188948,48828,150,25
0.4514377,48828,150,25
0.3287121,48828,150,25
0.3979937,48828,150,25
-0.8710405,48828,150,25
-0.04501456,48828,150,25
-0.040203,48828,150,25
-0.8775748,48828,150,25
-1.052612,48828,150,25
0.3503211,48828,150,25
0.3632914,48828,150,25
1.178156,48828,150,25
0.1933854,48828,150,25
-0.7746615,48828,150,25
-1.081875,48828,150,25
0.08175964,48828,150,25
0.2809534,48828,150,25
-0.2401228,48828,150,25
-0.7125788,48828,150,25
-1.333233,48828,150,25
0.5992056,48828,150,25
-0.05880935,48828,150,25
0.3474785,48828,150,25
-0.7584917,48828,150,25
-0.9238077,48828,150,25
0.2746036,48828,150,25
-0.4568154,48828,150,25
0.02534992,48828,150,25
-0.5915022,48828,150,25
-0.7541478,48828,150,25
-0.6126066,48828,150,25
0.5621652,48828,150,25
0.1647868,48828,150,25
-0.5863338,48828,150,25
0.01465619,48828,150,25
0.5533543,48828,150,25
0.4877891,48828,150,25
-0.4903363,48828,150,25
-0.5064446,48828,150,25
0.5178152,48828,150,25
-0.006485149,48828,150,25
-0.2357173,48828,150,25
0.4357971,48828,150,25
-0.9782238,48828,150,25
-0.07906467,48828,150,25
0.5361508,48828,150,25
0.6866382,48828,150,25
-0.4066939,48828,150,25
-1.198657,48828,150,25
-0.4332621,48828,150,25
-0.4411255,48828,150,25
0.3341759,48828,150,25
-0.2966679,48828,150,25
-0.5825067,48828,150,25
-0.3402303,48828,150,25
0.7939077,48828,150,25
0.2104043,48828,150,25
-0.9561104,48828,150,25
-0.6796609,48828,150,25
-0.9955873,48828,150,25
-0.7517481,48828,150,25
-0.1172618,48828,150,25
0.009746183,48828,150,25
-0.3937851,48828,150,25
-0.1296661,48828,150,25
-0.3786983,48828,150,25
-0.175259,48828,150,25
-0.4452479,48828,150,25
-0.8772179,48828,150,25
-0.5843648,48828,150,25
0.7090594,48828,150,25
-0.03464079,48828,150,25
0.1379971,48828,150,25
1.40174,48828,150,25
0.1451714,48828,150,25
-0.2300074,48828,150,25
