gs,sr,load,rate
-0.2125578,48828,100,25
-0.09325325,48828,100,25
0.2487122,48828,100,25
-0.4816854,48828,100,25
-0.6678842,48828,100,25
-0.9387345,48828,100,25
-1.632609,48828,100,25
-1.026229,48828,100,25
-0.09005374,48828,100,25
-1.503447,48828,100,25
-1.609941,48828,100,25
-1.455368,48828,100,25
-1.300315,48828,100,25
-2.075075,48828,100,25
-1.033981,48828,100,25
-0.7423096,48828,100,25
-2.105114,48828,100,25
-1.473741,48828,100,25
-1.185453,48828,100,25
-1.691664,48828,100,25
0.09156735,48828,100,25
0.8832723,48828,100,25
-0.4170184,48828,100,25
-0.801685,48828,100,25
0.7138463,48828,100,25
0.7211067,48828,100,25
0.5633096,48828,100,25
0.08216573,48828,100,25
-0.8566796,48828,100,25
0.4287582,48828,100,25
1.081149,48828,100,25
1.488286,48828,100,25
0.3905856,48828,100,25
-0.3110041,48828,100,25
1.436085,48828,100,25
0.3381014,48828,100,25
0.3786121,48828,100,25
0.3250943,48828,100,25
-0.1289769,48828,100,25
-0.2374155,48828,100,25
0.7492623,48828,100,25
-0.8097453,48828,100,25
-0.8543292,48828,100,25
-2.095724,48828,100,25
-0.8702282,48828,100,25
-0.1413812,48828,100,25
-0.2405781,48828,100,25
-0.4742404,48828,100,25
-1.227219,48828,100,25
-0.2049775,48828,100,25
-0.2100967,48828,100,25
1.10757,48828,100,25
-0.8437585,48828,100,25
-1.650649,48828,100,25
-0.1383047,48828,100,25
1.058839,48828,100,25
0.4198488,48828,100,25
-0.787078,48828,100,25
-0.5312039,48828,100,25
0.8189008,48828,100,25
-0.4728375,48828,100,25
-0.2333669,48828,100,25
-0.7976118,48828,100,25
-0.5362369,48828,100,25
0.1716534,48828,100,25
0.9405435,48828,100,25
0.3696535,48828,100,25
-0.3040021,48828,100,25
-0.03376708,48828,100,25
0.4036913,48828,100,25
0.2407135,48828,100,25
-0.6043863,48828,100,25
0.1153667,48828,100,25
0.5658569,48828,100,25
-0.2199044,48828,100,25
-0.479298,48828,100,25
0.2498936,48828,100,25
0.5598271,48828,100,25
0.4929944,48828,100,25
-0.8022633,48828,100,25
-0.6945263,48828,100,25
0.7095147,48828,100,25
0.676609,48828,100,25
0.8536524,48828,100,25
0.4814885,48828,100,25
0.9316463,48828,100,25
0.4244388,48828,100,25
-0.2051867,48828,100,25
-0.2997197,48828,100,25
-0.1242515,48828,100,25
-1.309126,48828,100,25
-1.23635,48828,100,25
-1.822511,48828,100,25
-2.28927,48828,100,25
-2.933355,48828,100,25
-1.288637,48828,100,25
-2.176315,48828,100,25
-1.532686,48828,100,25
-1.071748,48828,100,25
-2.408009,48828,100,25
-3.14259,48828,100,25
-0.6762398,48828,100,25
0.6376612,48828,100,25
-0.8690223,48828,100,25
-0.780716,48828,100,25
-0.007248108,48828,100,25
0.9397436,48828,100,25
1.087499,48828,100,25
3.086746,48828,100,25
1.480644,48828,100,25
-0.9404573,48828,100,25
0.1814488,48828,100,25
1.575744,48828,100,25
-0.732748,48828,100,25
0.5378367,48828,100,25
0.5170399,48828,100,25
0.5983812,48828,100,25
1.271544,48828,100,25
2.56743,48828,100,25
1.145164,48828,100,25
-1.03184,48828,100,25
-0.2559357,48828,100,25
0.8286593,48828,100,25
-1.45036,48828,100,25
-0.8685423,48828,100,25
0.7674749,48828,100,25
-0.006128281,48828,100,25
0.03737267,48828,100,25
0.06854323,48828,100,25
0.4960339,48828,100,25
-0.6666659,48828,100,25
-0.8923048,48828,100,25
-0.2008427,48828,100,25
-0.8423802,48828,100,25
-0.1398922,48828,100,25
-0.3472693,48828,100,25
0.4083798,48828,100,25
0.09831092,48828,100,25
-0.04761108,48828,100,25
-0.05298871,48828,100,25
-1.193206,48828,100,25
-1.005444,48828,100,25
-0.9661888,48828,100,25
-1.754399,48828,100,25
-0.5557169,48828,100,25
-1.394688,48828,100,25
-1.191889,48828,100,25
-0.6068106,48828,100,25
0.3374493,48828,100,25
-0.3951388,48828,100,25
-2.160945,48828,100,25
-1.18266,48828,100,25
-0.5314254,48828,100,25
0.1810304,48828,100,25
1.929769,48828,100,25
1.76636,48828,100,25
-0.207697,48828,100,25
0.1497122,48828,100,25
0.8313912,48828,100,25
2.581926,48828,100,25
0.4693673,48828,100,25
-0.1352652,48828,100,25
1.008447,48828,100,25
2.807159,48828,100,25
1.413381,48828,100,25
1.334476,48828,100,25
1.368231,48828,100,25
-0.2849282,48828,100,25
0.1301583,48828,100,25
-0.2000921,48828,100,25
-0.2540652,48828,100,25
-2.253374,48828,100,25
-2.760089,48828,100,25
-0.9117479,48828,100,25
-0.687635,48828,100,25
-1.161617,48828,100,25
-1.62904,48828,100,25
-2.294315,48828,100,25
-2.622031,48828,100,25
0.2588276,48828,100,25
0.773394,48828,100,25
0.4597564,48828,100,25
0.7603621,48828,100,25
2.331306,48828,100,25
1.339608,48828,100,25
0.4373722,48828,100,25
-0.1207444,48828,100,25
-2.253472,48828,100,25
-1.095153,48828,100,25
0.3377938,48828,100,25
0.1202398,48828,100,25
-1.156879,48828,100,25
-0.635803,48828,100,25
0.736452,48828,100,25
1.088176,48828,100,25
1.081285,48828,100,25
0.3982522,48828,100,25
-0.3458418,48828,100,25
0.126565,48828,100,25
2.191943,48828,100,25
2.021385,48828,100,25
-0.2188461,48828,100,25
-0.8702036,48828,100,25
-0.6248509,48828,100,25
-0.8260012,48828,100,25
-0.6577319,48828,100,25
-1.062838,48828,100,25
-1.709421,48828,100,25
-1.568569,48828,100,25
-0.9771532,48828,100,25
-0.4126376,48828,100,25
-1.237999,48828,100,25
-0.3026362,48828,100,25
0.7033372,48828,100,25
1.617632,48828,100,25
1.60636,48828,100,25
0.2374894,48828,100,25
0.1014243,48828,100,25
0.6115729,48828,100,25
0.286048,48828,100,25
0.5735357,48828,100,25
-0.05942464,48828,100,25
-0.1485801,48828,100,25
-0.2246298,48828,100,25
0.6131358,48828,100,25
-0.2899981,48828,100,25
-1.456907,48828,100,25
-1.162552,48828,100,25
0.8141262,48828,100,25
0.08876163,48828,100,25
-0.2139976,48828,100,25
-0.4281798,48828,100,25
-0.2775939,48828,100,25
0.2744559,48828,100,25
1.063294,48828,100,25
0.5228359,48828,100,25
-0.7355044,48828,100,25
-0.6977996,48828,100,25
-0.07084441,48828,100,25
0.05284104,48828,100,25
0.6269798,48828,100,25
-0.2267341,48828,100,25
1.060562,48828,100,25
-0.07064752,48828,100,25
0.6208023,48828,100,25
1.936315,48828,100,25
-0.1442115,48828,100,25
-0.004430083,48828,100,25
-0.3594643,48828,100,25
-0.2189814,48828,100,25
0.2946497,48828,100,25
-1.514928,48828,100,25
-1.447074,48828,100,25
-1.468449,48828,100,25
-1.3417,48828,100,25
-0.4357109,48828,100,25
-0.2583477,48828,100,25
-0.6381042,48828,100,25
-0.8651952,48828,100,25
-1.011979,48828,100,25
-0.913397,48828,100,25
-0.5294195,48828,100,25
-0.301504,48828,100,25
-0.3631437,48828,100,25
-0.3402303,48828,100,25
0.6610668,48828,100,25
1.71603,48828,100,25
0.4246604,48828,100,25
-0.3199874,48828,100,25
-0.1686508,48828,100,25
0.03141667,48828,100,25
1.136464,48828,100,25
1.066518,48828,100,25
0.2084477,48828,100,25
0.8355874,48828,100,25
0.3458787,48828,100,25
0.7291301,48828,100,25
0.3322685,48828,100,25
-0.2329731,48828,100,25
-0.9649828,48828,100,25
-0.9547444,48828,100,25
-1.507262,48828,100,25
-1.222912,48828,100,25
-1.500051,48828,100,25
-1.36305,48828,100,25
-0.1337024,48828,100,25
0.5413808,48828,100,25
-0.5441619,48828,100,25
-1.498439,48828,100,25
-0.2915733,48828,100,25
-0.107208,48828,100,25
0.5094103,48828,100,25
0.3062664,48828,100,25
0.6213191,48828,100,25
-0.9080932,48828,100,25
0.5005255,48828,100,25
1.903471,48828,100,25
-0.2912041,48828,100,25
-1.46653,48828,100,25
-0.7714743,48828,100,25
-0.3134284,48828,100,25
-1.383613,48828,100,25
-0.6773843,48828,100,25
-0.5661523,48828,100,25
-0.6690655,48828,100,25
-0.02019379,48828,100,25
0.3556126,48828,100,25
-0.0733794,48828,100,25
-1.190942,48828,100,25
-0.7555014,48828,100,25
0.497166,48828,100,25
-0.0750899,48828,100,25
-2.179576,48828,100,25
-0.3929483,48828,100,25
0.9852135,48828,100,25
0.05394857,48828,100,25
0.7824388,48828,100,25
-0.4436605,48828,100,25
-0.8368796,48828,100,25
-0.4170554,48828,100,25
0.2600459,48828,100,25
0.5317207,48828,100,25
0.1774494,48828,100,25
-0.4194673,48828,100,25
0.5698932,48828,100,25
1.098119,48828,100,25
-0.2309304,48828,100,25
-0.6174551,48828,100,25
-0.3552434,48828,100,25
-0.4737235,48828,100,25
-1.16446,48828,100,25
-0.5956739,48828,100,25
0.4688135,48828,100,25
-1.117378,48828,100,25
0.2480477,48828,100,25
0.1076387,48828,100,25
-0.6066875,48828,100,25
-0.9165718,48828,100,25
-0.6594547,48828,100,25
-0.391607,48828,100,25
-0.7880133,48828,100,25
0.09682192,48828,100,25
-0.01218273,48828,100,25
0.3484629,48828,100,25
0.9136922,48828,100,25
1.299909,48828,100,25
-1.79016,48828,100,25
-0.1809689,48828,100,25
0.2654358,48828,100,25
0.6192886,48828,100,25
-0.1806736,48828,100,25
-0.3272601,48828,100,25
-0.2275709,48828,100,25
1.220832,48828,100,25
0.07666504,48828,100,25
-0.4849341,48828,100,25
-1.3417,48828,100,25
-0.5456139,48828,100,25
0.7282564,48828,100,25
-0.09157965,48828,100,25
-0.2507181,48828,100,25
-1.364515,48828,100,25
-0.6344248,48828,100,25
-0.2117826,48828,100,25
-0.5841433,48828,100,25
-1.273944,48828,100,25
-1.468991,48828,100,25
0.2264141,48828,100,25
0.3260295,48828,100,25
-0.2959049,48828,100,25
0.002153513,48828,100,25
-0.06539294,48828,100,25
-0.05398548,48828,100,25
0.3656664,48828,100,25
0.02597751,48828,100,25
-1.490477,48828,100,25
0.1651313,48828,100,25
0.01095215,48828,100,25
-0.2350897,48828,100,25
-0.1577602,48828,100,25
-0.6123236,48828,100,25
-0.3277769,48828,100,25
-0.6827742,48828,100,25
-0.275465,48828,100,25
-0.4952956,48828,100,25
-1.209548,48828,100,25
0.9051028,48828,100,25
0.4711393,48828,100,25
0.7794116,48828,100,25
0.3366986,48828,100,25
-0.5705947,48828,100,25
-0.920202,48828,100,25
-0.7940185,48828,100,25
-0.2995228,48828,100,25
-0.3309764,48828,100,25
-0.1221718,48828,100,25
-1.342438,48828,100,25
-1.299368,48828,100,25
-0.1188616,48828,100,25
0.02979231,48828,100,25
-0.3794366,48828,100,25
-0.5030113,48828,100,25
-0.7896746,48828,100,25
-0.3297335,48828,100,25
-0.06498685,48828,100,25
0.09831092,48828,100,25
-0.8726647,48828,100,25
-1.243155,48828,100,25
1.00558,48828,100,25
-0.3735175,48828,100,25
-1.122361,48828,100,25
0.003236422,48828,100,25
0.01431163,48828,100,25
-1.905711,48828,100,25
0.009266256,48828,100,25
0.5377628,48828,100,25
0.4725545,48828,100,25
-0.6169382,48828,100,25
-0.7867458,48828,100,25
-0.5438788,48828,100,25
0.01379479,48828,100,25
0.08580825,48828,100,25
0.1651313,48828,100,25
0.1856451,48828,100,25
0.8633124,48828,100,25
0.00759267,48828,100,25
-0.7323788,48828,100,25
-1.26058,48828,100,25
-0.8087608,48828,100,25
0.1257897,48828,100,25
-0.1256913,48828,100,25
0.3927022,48828,100,25
-0.0586986,48828,100,25
-0.3041498,48828,100,25
-0.1157482,48828,100,25
-0.1992922,48828,100,25
0.195502,48828,100,25
-0.4837035,48828,100,25
-0.4016485,48828,100,25
0.9029494,48828,100,25
0.671256,48828,100,25
-0.2433961,48828,100,25
0.2729916,48828,100,25
0.3453619,48828,100,25
-1.122595,48828,100,25
0.5655739,48828,100,25
0.08351936,48828,100,25
-2.144111,48828,100,25
-1.884643,48828,100,25
0.3133299,48828,100,25
0.9405066,48828,100,25
-0.2553204,48828,100,25
-0.1712719,48828,100,25
-0.838627,48828,100,25
-0.5022237,48828,100,25
-0.2006458,48828,100,25
-0.4207717,48828,100,25
-0.2393475,48828,100,25
-0.03283184,48828,100,25
-0.2782584,48828,100,25
0.1827655,48828,100,25
0.4787812,48828,100,25
0.4755571,48828,100,25
-0.4895734,48828,100,25
-0.8454567,48828,100,25
-0.4825714,48828,100,25
0.9685268,48828,100,25
-0.7519574,48828,100,25
-0.179886,48828,100,25
0.428832,48828,100,25
0.2392737,48828,100,25
-0.4325361,48828,100,25
-0.1687246,48828,100,25
-0.9283977,48828,100,25
-1.060943,48828,100,25
-0.190149,48828,100,25
-0.07788332,48828,100,25
-0.1089431,48828,100,25
-0.9896928,48828,100,25
-1.540044,48828,100,25
0.1841438,48828,100,25
1.187459,48828,100,25
-0.6819251,48828,100,25
0.07661582,48828,100,25
-0.3283307,48828,100,25
-0.5879704,48828,100,25
-0.08543907,48828,100,25
-0.3590459,48828,100,25
0.2847805,48828,100,25
-0.5295795,48828,100,25
-0.2090138,48828,100,25
0.2169879,48828,100,25
-0.2881769,48828,100,25
-0.8556828,48828,100,25
0.2246913,48828,100,25
-0.2333177,48828,100,25
0.6094933,48828,100,25
0.1233901,48828,100,25
0.2245068,48828,100,25
-0.8040969,48828,100,25
0.1288662,48828,100,25
-0.4261124,48828,100,25
0.2991044,48828,100,25
0.5807962,48828,100,25
-0.8774517,48828,100,25
-0.4595719,48828,100,25
-0.5044019,48828,100,25
0.1542899,48828,100,25
0.9641829,48828,100,25
0.1425871,48828,100,25
-0.8464043,48828,100,25
-0.7714128,48828,100,25
-1.073655,48828,100,25
-0.4510316,48828,100,25
-0.2316195,48828,100,25
-1.209068,48828,100,25
0.2181324,48828,100,25
0.9367287,48828,100,25
-0.9005005,48828,100,25
-0.8683947,48828,100,25
-0.3564371,48828,100,25
-0.8556705,48828,100,25
-0.6110069,48828,100,25
0.5687857,48828,100,25
-0.2250113,48828,100,25
-1.500346,48828,100,25
-0.08411004,48828,100,25
0.01161666,48828,100,25
-0.1601475,48828,100,25
-1.12006,48828,100,25
0.01213351,48828,100,25
-0.6806945,48828,100,25
0.08872472,48828,100,25
1.177135,48828,100,25
-0.7606575,48828,100,25
-0.7377688,48828,100,25
-0.4837158,48828,100,25
0.6970489,48828,100,25
-0.01940622,48828,100,25
-0.8929447,48828,100,25
-0.6418083,48828,100,25
-0.3556003,48828,100,25
0.2190184,48828,100,25
-0.1412827,48828,100,25
0.1967941,48828,100,25
-0.6926188,48828,100,25
-0.8603221,48828,100,25
-0.6955353,48828,100,25
0.05410854,48828,100,25
0.3973908,48828,100,25
0.2666787,48828,100,25
0.04687274,48828,100,25
0.3220424,48828,100,25
0.1591999,48828,100,25
-0.1293953,48828,100,25
0.3327607,48828,100,25
-0.6406515,48828,100,25
-0.1730932,48828,100,25
0.3821193,48828,100,25
1.226727,48828,100,25
0.6894932,48828,100,25
-0.4035929,48828,100,25
-0.1804028,48828,100,25
0.4301856,48828,100,25
-0.3400458,48828,100,25
-1.425342,48828,100,25
-1.171203,48828,100,25
0.5616361,48828,100,25
0.1919702,48828,100,25
0.3492259,48828,100,25
0.5185412,48828,100,25
-0.5411715,48828,100,25
0.4581321,48828,100,25
1.039925,48828,100,25
-0.08810943,48828,100,25
-0.8856596,48828,100,25
0.4626853,48828,100,25
0.5726374,48828,100,25
0.5730435,48828,100,25
0.9377009,48828,100,25
-0.3885183,48828,100,25
-0.4193689,48828,100,25
0.7968119,48828,100,25
-0.55632,48828,100,25
-1.574784,48828,100,25
-0.6745909,48828,100,25
0.8736984,48828,100,25
0.1587816,48828,100,25
-0.8062012,48828,100,25
0.7660351,48828,100,25
0.1902721,48828,100,25
-0.9872071,48828,100,25
-0.1005752,48828,100,25
0.3097612,48828,100,25
0.6996824,48828,100,25
-0.8278594,48828,100,25
-0.2709488,48828,100,25
-0.1992922,48828,100,25
-0.3898104,48828,100,25
0.8592146,48828,100,25
0.5402732,48828,100,25
-0.3801257,48828,100,25
1.142888,48828,100,25
1.520109,48828,100,25
0.7591439,48828,100,25
0.6849031,48828,100,25
1.128785,48828,100,25
1.149557,48828,100,25
0.5617222,48828,100,25
-0.1168927,48828,100,25
-0.4660078,48828,100,25
0.05815714,48828,100,25
-0.7016636,48828,100,25
-1.652556,48828,100,25
-1.631747,48828,100,25
-1.155415,48828,100,25
-1.619577,48828,100,25
-0.1395599,48828,100,25
0.06522066,48828,100,25
-2.255946,48828,100,25
-1.513218,48828,100,25
-1.101799,48828,100,25
-1.230628,48828,100,25
-1.3837,48828,100,25
0.4449649,48828,100,25
0.6722774,48828,100,25
0.7106222,48828,100,25
-0.08413465,48828,100,25
-1.749575,48828,100,25
-0.8494807,48828,100,25
-0.8613927,48828,100,25
-0.7604976,48828,100,25
0.1077002,48828,100,25
-0.7856875,48828,100,25
-0.3386183,48828,100,25
1.134397,48828,100,25
1.002503,48828,100,25
0.6125574,48828,100,25
-0.1988123,48828,100,25
0.2809534,48828,100,25
-0.2443806,48828,100,25
0.5189719,48828,100,25
1.161728,48828,100,25
0.7033741,48828,100,25
-0.783497,48828,100,25
0.1699552,48828,100,25
0.2290107,48828,100,25
-0.1658451,48828,100,25
-0.3841251,48828,100,25
0.1151452,48828,100,25
-0.8205867,48828,100,25
-1.611578,48828,100,25
-1.193649,48828,100,25
-0.2726224,48828,100,25
-1.676085,48828,100,25
-0.8391807,48828,100,25
-0.8409774,48828,100,25
-1.115015,48828,100,25
0.03909548,48828,100,25
0.4694534,48828,100,25
0.523845,48828,100,25
0.1157974,48828,100,25
-0.1624364,48828,100,25
-0.1988738,48828,100,25
-0.9922155,48828,100,25
-1.076129,48828,100,25
-0.5133728,48828,100,25
-0.1745945,48828,100,25
1.953839,48828,100,25
-0.3048389,48828,100,25
0.1376771,48828,100,25
0.2045714,48828,100,25
0.3310256,48828,100,25
-0.03366863,48828,100,25
-0.1678509,48828,100,25
1.038079,48828,100,25
0.07043832,48828,100,25
-0.1966957,48828,100,25
0.3675492,48828,100,25
-0.4565693,48828,100,25
0.1407905,48828,100,25
-0.6283826,48828,100,25
-0.6497209,48828,100,25
-0.7607437,48828,100,25
-0.1163881,48828,100,25
1.512553,48828,100,25
1.052772,48828,100,25
-0.05026913,48828,100,25
0.4996272,48828,100,25
0.04030145,48828,100,25
-1.158479,48828,100,25
-0.977141,48828,100,25
-0.4184828,48828,100,25
0.683611,48828,100,25
-0.2933084,48828,100,25
0.1793691,48828,100,25
0.8308867,48828,100,25
-0.3126531,48828,100,25
-0.7722496,48828,100,25
-1.442521,48828,100,25
-1.392621,48828,100,25
-1.849695,48828,100,25
0.159163,48828,100,25
0.4651095,48828,100,25
-3.086845,48828,100,25
-2.184437,48828,100,25
-1.83574,48828,100,25
-1.719721,48828,100,25
0.4607778,48828,100,25
-0.881242,48828,100,25
-2.59593,48828,100,25
-3.931342,48828,100,25
-1.363936,48828,100,25
0.08936462,48828,100,25
0.2810641,48828,100,25
0.09329016,48828,100,25
-0.9647982,48828,100,25
0.3693458,48828,100,25
1.693461,48828,100,25
2.782855,48828,100,25
1.750621,48828,100,25
2.314804,48828,100,25
0.06160276,48828,100,25
-0.4815254,48828,100,25
0.1917734,48828,100,25
1.081703,48828,100,25
2.455644,48828,100,25
1.528846,48828,100,25
-0.366897,48828,100,25
-0.5627436,48828,100,25
-0.4895242,48828,100,25
-0.0995538,48828,100,25
0.6604638,48828,100,25
-0.4562985,48828,100,25
-2.131903,48828,100,25
-0.3190029,48828,100,25
0.614957,48828,100,25
0.3352219,48828,100,25
-1.413603,48828,100,25
-1.203321,48828,100,25
0.1685031,48828,100,25
-0.9794298,48828,100,25
-0.6607469,48828,100,25
-0.825066,48828,100,25
-0.05754185,48828,100,25
-0.5314869,48828,100,25
0.4682598,48828,100,25
-0.4320192,48828,100,25
-0.7301884,48828,100,25
0.774157,48828,100,25
0.4799626,48828,100,25
-0.9746797,48828,100,25
-2.18707,48828,100,25
-0.8268503,48828,100,25
0.3308411,48828,100,25
-0.05111824,48828,100,25
0.4929821,48828,100,25
0.1416888,48828,100,25
-1.595236,48828,100,25
-1.684514,48828,100,25
0.4806271,48828,100,25
0.9324709,48828,100,25
-1.115076,48828,100,25
-0.651013,48828,100,25
1.964286,48828,100,25
1.461952,48828,100,25
-0.05644664,48828,100,25
-0.5459462,48828,100,25
0.1334932,48828,100,25
-0.5766491,48828,100,25
0.02323332,48828,100,25
1.646231,48828,100,25
-0.6163353,48828,100,25
-0.5137789,48828,100,25
0.881328,48828,100,25
0.6428297,48828,100,25
-0.07132433,48828,100,25
-0.5464014,48828,100,25
0.8165873,48828,100,25
-0.482756,48828,100,25
-1.033661,48828,100,25
-1.860549,48828,100,25
-0.3778122,48828,100,25
-0.8053152,48828,100,25
-1.888446,48828,100,25
-0.1611443,48828,100,25
-1.093012,48828,100,25
-2.187772,48828,100,25
-1.292735,48828,100,25
1.800681,48828,100,25
1.536562,48828,100,25
1.168397,48828,100,25
0.2727577,48828,100,25
0.2360742,48828,100,25
0.02377478,48828,100,25
-0.1623995,48828,100,25
-0.5550894,48828,100,25
-1.751064,48828,100,25
-1.288354,48828,100,25
0.4917023,48828,100,25
0.5941725,48828,100,25
-0.2198182,48828,100,25
0.2536222,48828,100,25
0.9258873,48828,100,25
-0.7606206,48828,100,25
0.03616671,48828,100,25
0.1745699,48828,100,25
1.244693,48828,100,25
1.011043,48828,100,25
0.3722623,48828,100,25
-0.5267738,48828,100,25
0.2961756,48828,100,25
1.37687,48828,100,25
0.4771445,48828,100,25
-0.9751843,48828,100,25
-1.040713,48828,100,25
-0.4684689,48828,100,25
-0.08852782,48828,100,25
-0.2635899,48828,100,25
-0.4580706,48828,100,25
-0.8269242,48828,100,25
-0.7246385,48828,100,25
-0.5505486,48828,100,25
-0.487346,48828,100,25
-1.523973,48828,100,25
-1.595568,48828,100,25
0.2327886,48828,100,25
0.5400271,48828,100,25
0.7912251,48828,100,25
0.8912219,48828,100,25
1.384622,48828,100,25
0.567912,48828,100,25
